Shipment_Leg_ID,Order_Line_ID,Quantity_Shipped
SL081728,OL81741,12
SL081728,OL81742,9
SL081728,OL81743,13
SL081728,OL81744,3
SL081729,OL81727,16
SL081729,OL81728,3
SL081729,OL81729,7
SL081729,OL81730,8
SL081730,OL81745,3
SL081730,OL81746,10
SL081731,OL81792,10
SL081731,OL81793,2
SL081731,OL81794,2
SL081732,OL81592,6
SL081732,OL81593,3
SL081732,OL81594,11
SL081732,OL81595,10
SL081732,OL81596,4
SL081733,OL81644,3
SL081733,OL81645,13
SL081733,OL81646,2
SL081733,OL81647,17
SL081734,OL81783,1
SL081735,OL81628,10
SL081735,OL81629,2
SL081735,OL81630,18
SL081735,OL81631,14
SL081736,OL81651,2
SL081736,OL81652,6
SL081736,OL81653,2
SL081736,OL81654,9
SL081736,OL81655,10
SL081737,OL81661,17
SL081737,OL81662,13
SL081737,OL81663,11
SL081737,OL81664,11
SL081737,OL81665,5
SL081738,OL81619,4
SL081738,OL81620,3
SL081738,OL81621,2
SL081738,OL81622,3
SL081738,OL81623,10
SL081739,OL81681,4
SL081740,OL81597,10
SL081740,OL81598,2
SL081741,OL81710,18
SL081742,OL81682,9
SL081742,OL81683,4
SL081742,OL81684,20
SL081742,OL81685,3
SL081742,OL81686,17
SL081743,OL81573,4
SL081743,OL81574,2
SL081743,OL81575,2
SL081743,OL81576,6
SL081744,OL81878,22
SL081745,OL81612,12
SL081746,OL81756,11
SL081746,OL81757,3
SL081747,OL81737,7
SL081747,OL81738,18
SL081747,OL81739,4
SL081748,OL81637,15
SL081748,OL81638,21
SL081748,OL81639,19
SL081749,OL81870,9
SL081749,OL81871,24
SL081750,OL81600,2
SL081750,OL81601,1
SL081750,OL81602,6
SL081751,OL81648,16
SL081751,OL81649,8
SL081751,OL81650,4
SL081752,OL81712,12
SL081752,OL81713,2
SL081752,OL81714,3
SL081753,OL81823,13
SL081753,OL81824,7
SL081753,OL81825,14
SL081753,OL81826,16
SL081754,OL81888,25
SL081754,OL81889,19
SL081755,OL81656,1
SL081755,OL81657,3
SL081755,OL81658,11
SL081755,OL81659,2
SL081755,OL81660,10
SL081756,OL81616,6
SL081756,OL81617,17
SL081757,OL81764,11
SL081757,OL81765,4
SL081757,OL81766,8
SL081757,OL81767,6
SL081757,OL81768,11
SL081758,OL81613,3
SL081758,OL81614,2
SL081758,OL81615,20
SL081759,OL81695,10
SL081759,OL81696,18
SL081760,OL81640,11
SL081760,OL81641,8
SL081760,OL81642,11
SL081760,OL81643,4
SL081761,OL81587,19
SL081761,OL81588,5
SL081762,OL81731,8
SL081762,OL81732,2
SL081763,OL81791,5
SL081764,OL81676,11
SL081764,OL81677,10
SL081764,OL81678,5
SL081764,OL81679,10
SL081764,OL81680,1
SL081765,OL81758,4
SL081765,OL81759,14
SL081766,OL81603,3
SL081766,OL81604,5
SL081766,OL81605,3
SL081767,OL82036,8
SL081768,OL82037,1
SL081769,OL82038,1
SL081770,OL82039,8
SL081771,OL82040,21
SL081772,OL82042,16
SL081773,OL82043,11
SL081774,OL82044,2
SL081775,OL82045,23
SL081776,OL82046,5
SL081777,OL82047,8
SL081778,OL82051,17
SL081779,OL82055,4
SL081780,OL82056,11
SL081781,OL82057,12
SL081782,OL82058,2
SL081783,OL82059,3
SL081784,OL82063,2
SL081785,OL82065,11
SL081786,OL82066,2
SL081787,OL82067,13
SL081788,OL82068,2
SL081789,OL82069,3
SL081790,OL82071,4
SL081791,OL82072,11
SL081792,OL82076,19
SL081793,OL82077,7
SL081794,OL82078,10
SL081795,OL82079,21
SL081796,OL82080,23
SL081797,OL82082,19
SL081798,OL82083,17
SL081799,OL82084,7
SL081800,OL82086,8
SL081801,OL82088,5
SL081802,OL82089,3
SL081803,OL82091,5
SL081804,OL82093,3
SL081805,OL82094,19
SL081806,OL82095,16
SL081807,OL82096,15
SL081808,OL82097,18
SL081809,OL82098,15
SL081810,OL82099,13
SL081811,OL82102,7
SL081812,OL82103,7
SL081813,OL82104,1
SL081814,OL82108,4
SL081815,OL82110,8
SL081816,OL82111,12
SL081817,OL82113,3
SL081818,OL82114,6
SL081819,OL82115,8
SL081820,OL82116,4
SL081821,OL82118,2
SL081822,OL81760,3
SL081822,OL81761,5
SL081822,OL81762,8
SL081822,OL81763,7
SL081823,OL81735,10
SL081823,OL81736,3
SL081824,OL81711,20
SL081825,OL81769,6
SL081825,OL81770,16
SL081825,OL81771,14
SL081825,OL81772,22
SL081825,OL81773,17
SL081826,OL81716,19
SL081826,OL81717,12
SL081826,OL81718,2
SL081826,OL81719,14
SL081827,OL81841,14
SL081827,OL81842,15
SL081827,OL81843,1
SL081827,OL81844,8
SL081828,OL81907,9
SL081828,OL81908,6
SL081829,OL81784,11
SL081829,OL81785,7
SL081830,OL81993,3
SL081830,OL81994,22
SL081830,OL81995,3
SL081831,OL82010,17
SL081832,OL81706,4
SL081832,OL81707,18
SL081832,OL81708,10
SL081832,OL81709,16
SL081833,OL81884,14
SL081833,OL81885,17
SL081833,OL81886,2
SL081834,OL81879,6
SL081835,OL81909,14
SL081836,OL81853,10
SL081837,OL81989,20
SL081837,OL81990,11
SL081838,OL81778,3
SL081838,OL81779,13
SL081838,OL81780,3
SL081838,OL81781,2
SL081838,OL81782,1
SL081839,OL81864,19
SL081839,OL81865,12
SL081839,OL81866,9
SL081839,OL81867,9
SL081839,OL81868,13
SL081840,OL81733,3
SL081840,OL81734,9
SL081841,OL81752,8
SL081841,OL81753,23
SL081841,OL81754,3
SL081841,OL81755,20
SL081842,OL81838,1
SL081842,OL81839,12
SL081842,OL81840,6
SL081843,OL81893,5
SL081844,OL81887,5
SL081845,OL81804,14
SL081845,OL81805,10
SL081846,OL81700,5
SL081846,OL81701,3
SL081846,OL81702,2
SL081847,OL81774,15
SL081847,OL81775,3
SL081847,OL81776,3
SL081847,OL81777,23
SL081848,OL81697,4
SL081848,OL81698,13
SL081848,OL81699,20
SL081849,OL81786,2
SL081849,OL81787,3
SL081849,OL81788,21
SL081849,OL81789,5
SL081849,OL81790,21
SL081850,OL81747,15
SL081850,OL81748,4
SL081850,OL81749,6
SL081850,OL81750,11
SL081850,OL81751,27
SL081851,OL81798,20
SL081851,OL81799,7
SL081851,OL81800,17
SL081851,OL81801,18
SL081851,OL81802,25
SL081852,OL82119,9
SL081853,OL82120,7
SL081854,OL82122,6
SL081855,OL82123,2
SL081856,OL82124,11
SL081857,OL82125,2
SL081858,OL82126,9
SL081859,OL82127,7
SL081860,OL82128,4
SL081861,OL82130,5
SL081862,OL82132,20
SL081863,OL82133,17
SL081864,OL82134,2
SL081865,OL82135,2
SL081866,OL82136,1
SL081867,OL82137,1
SL081868,OL82138,9
SL081869,OL82140,3
SL081870,OL82141,13
SL081871,OL82142,8
SL081872,OL82143,2
SL081873,OL82144,2
SL081874,OL82147,3
SL081875,OL82148,18
SL081876,OL82149,3
SL081877,OL82150,2
SL081878,OL82151,15
SL081879,OL82152,20
SL081880,OL82153,1
SL081881,OL82154,2
SL081882,OL82155,1
SL081883,OL82156,7
SL081884,OL82158,4
SL081885,OL82159,1
SL081886,OL82160,4
SL081887,OL82161,3
SL081888,OL82163,5
SL081889,OL82164,1
SL081890,OL82165,1
SL081891,OL82166,1
SL081892,OL82167,10
SL081893,OL82169,21
SL081894,OL82171,8
SL081895,OL82173,3
SL081896,OL82177,5
SL081897,OL82179,5
SL081898,OL82180,16
SL081899,OL82181,8
SL081900,OL82182,10
SL081901,OL82183,17
SL081902,OL82184,10
SL081903,OL82185,9
SL081904,OL82186,1
SL081905,OL82188,2
SL081906,OL82189,10
SL081907,OL82190,1
SL081908,OL82192,10
SL081909,OL82193,7
SL081910,OL82194,21
SL081911,OL82195,7
SL081912,OL82196,7
SL081913,OL82197,7
SL081914,OL82199,28
SL081915,OL82200,6
SL081916,OL82201,22
SL081917,OL82203,8
SL081918,OL82204,2
SL081919,OL82205,2
SL081920,OL82206,8
SL081921,OL82207,18
SL081922,OL82208,13
SL081923,OL82209,9
SL081924,OL82210,9
SL081925,OL82211,6
SL081926,OL82212,5
SL081927,OL82213,1
SL081928,OL82215,4
SL081929,OL82217,1
SL081930,OL82219,14
SL081931,OL82220,9
SL081932,OL82222,16
SL081933,OL82223,10
SL081934,OL82224,18
SL081935,OL82225,14
SL081936,OL82226,3
SL081937,OL82227,5
SL081938,OL82230,5
SL081939,OL82233,2
SL081940,OL82234,3
SL081941,OL82236,9
SL081942,OL82238,6
SL081943,OL82242,3
SL081944,OL82243,5
SL081945,OL82246,5
SL081946,OL82247,11
SL081947,OL82248,3
SL081948,OL82249,2
SL081949,OL82250,3
SL081950,OL82251,3
SL081951,OL82253,9
SL081952,OL81910,2
SL081952,OL81911,2
SL081952,OL81912,1
SL081952,OL81913,11
SL081953,OL81872,23
SL081953,OL81873,7
SL081953,OL81874,9
SL081953,OL81875,7
SL081954,OL81812,9
SL081954,OL81813,23
SL081954,OL81814,6
SL081954,OL81815,15
SL081955,OL81894,2
SL081955,OL81895,7
SL081955,OL81896,3
SL081955,OL81897,22
SL081955,OL81898,18
SL081956,OL81958,5
SL081956,OL81959,5
SL081957,OL81876,11
SL081957,OL81877,12
SL081958,OL82090,18
SL081958,OL82091,5
SL081958,OL82092,8
SL081959,OL82046,5
SL081959,OL82047,8
SL081959,OL82048,15
SL081960,OL81977,9
SL081960,OL81978,19
SL081961,OL81833,8
SL081961,OL81834,3
SL081961,OL81835,13
SL081961,OL81836,7
SL081961,OL81837,2
SL081962,OL81828,3
SL081962,OL81829,9
SL081962,OL81830,2
SL081962,OL81831,8
SL081962,OL81832,13
SL081963,OL81821,18
SL081963,OL81822,24
SL081964,OL81923,1
SL081964,OL81924,16
SL081964,OL81925,2
SL081964,OL81926,10
SL081965,OL81811,9
SL081966,OL81927,12
SL081966,OL81928,10
SL081966,OL81929,9
SL081967,OL81915,8
SL081967,OL81916,4
SL081967,OL81917,8
SL081968,OL81930,1
SL081968,OL81931,10
SL081969,OL81860,7
SL081969,OL81861,13
SL081969,OL81862,3
SL081969,OL81863,1
SL081970,OL81855,15
SL081970,OL81856,16
SL081970,OL81857,11
SL081970,OL81858,16
SL081970,OL81859,11
SL081971,OL81850,13
SL081971,OL81851,17
SL081971,OL81852,3
SL081972,OL81816,9
SL081972,OL81817,12
SL081972,OL81818,4
SL081972,OL81819,1
SL081972,OL81820,7
SL081973,OL81890,7
SL081973,OL81891,3
SL081973,OL81892,10
SL081974,OL81806,25
SL081975,OL81944,10
SL081975,OL81945,13
SL081975,OL81946,5
SL081975,OL81947,17
SL081976,OL81854,2
SL081977,OL81971,9
SL081977,OL81972,9
SL081978,OL81880,10
SL081978,OL81881,8
SL081978,OL81882,12
SL081978,OL81883,2
SL081979,OL81827,16
SL081980,OL81918,2
SL081980,OL81919,3
SL081980,OL81920,5
SL081980,OL81921,2
SL081980,OL81922,8
SL081981,OL82086,8
SL081982,OL81899,25
SL081982,OL81900,4
SL081982,OL81901,19
SL081983,OL81996,9
SL081983,OL81997,1
SL081983,OL81998,30
SL081983,OL81999,30
SL081984,OL82033,3
SL081984,OL82034,12
SL081984,OL82035,14
SL081985,OL81845,16
SL081985,OL81846,14
SL081985,OL81847,28
SL081985,OL81848,21
SL081985,OL81849,8
SL081986,OL81807,6
SL081986,OL81808,5
SL081986,OL81809,14
SL081986,OL81810,13
SL081987,OL81914,3
SL081988,OL81979,11
SL081988,OL81980,7
SL081988,OL81981,12
SL081988,OL81982,13
SL081989,OL82000,7
SL081989,OL82001,12
SL081989,OL82002,20
SL081990,OL81902,4
SL081990,OL81903,14
SL081990,OL81904,5
SL081990,OL81905,8
SL081990,OL81906,11
SL081991,OL82016,20
SL081991,OL82017,7
SL081991,OL82018,14
SL081991,OL82019,18
SL081992,OL82058,2
SL081993,OL82254,3
SL081994,OL82255,26
SL081995,OL82256,5
SL081996,OL82257,10
SL081997,OL82258,4
SL081998,OL82259,11
SL081999,OL82261,4
SL082000,OL82262,4
SL082001,OL82263,9
SL082002,OL82264,5
SL082003,OL82265,8
SL082004,OL82266,8
SL082005,OL82267,6
SL082006,OL82268,6
SL082007,OL82269,10
SL082008,OL82271,9
SL082009,OL82272,17
SL082010,OL82275,2
SL082011,OL82276,1
SL082012,OL82277,1
SL082013,OL82278,14
SL082014,OL82280,16
SL082015,OL82282,2
SL082016,OL82283,3
SL082017,OL82284,11
SL082018,OL82286,2
SL082019,OL82287,8
SL082020,OL82288,23
SL082021,OL82290,2
SL082022,OL82291,19
SL082023,OL82293,3
SL082024,OL82294,6
SL082025,OL82295,9
SL082026,OL82296,6
SL082027,OL82298,11
SL082028,OL82299,7
SL082029,OL82300,6
SL082030,OL82301,6
SL082031,OL82302,7
SL082032,OL82307,8
SL082033,OL82308,7
SL082034,OL82310,27
SL082035,OL82312,4
SL082036,OL82313,15
SL082037,OL82315,14
SL082038,OL82316,11
SL082039,OL82317,7
SL082040,OL82318,19
SL082041,OL82319,7
SL082042,OL82321,4
SL082043,OL82322,1
SL082044,OL82323,3
SL082045,OL82324,5
SL082046,OL82325,2
SL082047,OL82328,9
SL082048,OL82330,9
SL082049,OL82332,2
SL082050,OL82333,1
SL082050,OL82334,3
SL082051,OL82335,11
SL082052,OL82337,1
SL082053,OL82338,4
SL082054,OL82339,2
SL082055,OL82340,14
SL082056,OL82342,17
SL082057,OL82343,18
SL082058,OL82344,10
SL082059,OL82345,4
SL082060,OL82347,11
SL082061,OL82349,13
SL082062,OL82351,8
SL082063,OL82352,10
SL082064,OL82354,5
SL082065,OL82355,9
SL082066,OL82357,1
SL082067,OL82358,9
SL082068,OL81942,8
SL082068,OL81943,5
SL082069,OL82102,7
SL082070,OL82006,4
SL082070,OL82007,13
SL082070,OL82008,4
SL082070,OL82009,5
SL082071,OL82115,8
SL082072,OL81939,14
SL082072,OL81940,3
SL082072,OL81941,3
SL082073,OL81955,14
SL082073,OL81956,10
SL082073,OL81957,8
SL082074,OL82074,13
SL082074,OL82075,21
SL082074,OL82076,19
SL082075,OL82060,9
SL082075,OL82061,7
SL082075,OL82062,11
SL082075,OL82063,2
SL082076,OL82045,23
SL082077,OL81983,3
SL082077,OL81984,8
SL082077,OL81985,6
SL082077,OL81986,11
SL082077,OL81987,15
SL082078,OL82070,2
SL082078,OL82071,4
SL082078,OL82072,11
SL082078,OL82073,2
SL082079,OL81951,10
SL082079,OL81952,2
SL082079,OL81953,4
SL082079,OL81954,14
SL082080,OL82049,2
SL082080,OL82050,4
SL082080,OL82051,17
SL082080,OL82052,3
SL082081,OL81973,9
SL082081,OL81974,12
SL082081,OL81975,1
SL082081,OL81976,13
SL082082,OL81936,7
SL082082,OL81937,16
SL082082,OL81938,11
SL082083,OL81963,7
SL082083,OL81964,5
SL082083,OL81965,36
SL082083,OL81966,23
SL082084,OL82011,8
SL082084,OL82012,9
SL082084,OL82013,6
SL082084,OL82014,16
SL082084,OL82015,6
SL082085,OL82023,19
SL082085,OL82024,19
SL082085,OL82025,5
SL082086,OL82213,1
SL082086,OL82214,7
SL082086,OL82215,4
SL082086,OL82216,5
SL082087,OL82020,22
SL082087,OL82021,20
SL082087,OL82022,6
SL082088,OL82031,4
SL082088,OL82032,1
SL082089,OL82130,5
SL082089,OL82131,11
SL082090,OL81991,6
SL082090,OL81992,15
SL082091,OL82143,2
SL082091,OL82144,2
SL082091,OL82145,9
SL082092,OL82168,17
SL082092,OL82169,21
SL082092,OL82170,20
SL082093,OL81960,6
SL082093,OL81961,9
SL082093,OL81962,18
SL082094,OL82026,12
SL082094,OL82027,20
SL082094,OL82028,8
SL082094,OL82029,24
SL082094,OL82030,19
SL082095,OL81948,9
SL082095,OL81949,7
SL082095,OL81950,3
SL082096,OL81932,2
SL082096,OL81933,12
SL082096,OL81934,5
SL082096,OL81935,2
SL082097,OL81967,6
SL082097,OL81968,15
SL082097,OL81969,22
SL082097,OL81970,4
SL082098,OL82359,21
SL082099,OL82361,18
SL082100,OL82362,17
SL082101,OL82363,19
SL082102,OL82364,17
SL082103,OL82365,16
SL082104,OL82366,4
SL082105,OL82367,1
SL082106,OL82368,3
SL082107,OL82370,2
SL082108,OL82371,23
SL082109,OL82372,5
SL082110,OL82373,5
SL082111,OL82374,4
SL082112,OL82377,9
SL082113,OL82378,9
SL082114,OL82381,2
SL082115,OL82382,6
SL082116,OL82383,8
SL082117,OL82385,25
SL082118,OL82388,6
SL082119,OL82389,3
SL082120,OL82390,7
SL082121,OL82391,2
SL082122,OL82393,8
SL082123,OL82394,4
SL082124,OL82395,4
SL082125,OL82396,3
SL082126,OL82397,10
SL082127,OL82398,5
SL082128,OL82399,2
SL082129,OL82405,8
SL082130,OL82406,9
SL082130,OL82407,7
SL082131,OL82408,16
SL082132,OL82411,18
SL082133,OL82412,6
SL082134,OL82413,4
SL082135,OL82414,3
SL082136,OL82415,4
SL082137,OL82416,3
SL082138,OL82417,1
SL082139,OL82419,2
SL082140,OL82420,18
SL082141,OL82421,6
SL082142,OL82423,21
SL082143,OL82424,17
SL082144,OL82425,5
SL082145,OL82426,4
SL082146,OL82429,6
SL082147,OL82077,7
SL082148,OL82053,4
SL082148,OL82054,4
SL082148,OL82055,4
SL082148,OL82056,11
SL082148,OL82057,12
SL082149,OL82064,13
SL082149,OL82065,11
SL082149,OL82066,2
SL082149,OL82067,13
SL082150,OL82348,16
SL082150,OL82349,13
SL082151,OL82138,9
SL082151,OL82139,15
SL082151,OL82140,3
SL082151,OL82141,13
SL082151,OL82142,8
SL082152,OL82110,8
SL082152,OL82111,12
SL082152,OL82112,9
SL082152,OL82113,3
SL082152,OL82114,6
SL082153,OL82245,2
SL082153,OL82246,5
SL082153,OL82247,11
SL082154,OL82108,4
SL082154,OL82109,1
SL082155,OL82236,9
SL082156,OL82099,13
SL082156,OL82100,2
SL082156,OL82101,5
SL082157,OL82094,19
SL082157,OL82095,16
SL082157,OL82096,15
SL082157,OL82097,18
SL082157,OL82098,15
SL082158,OL82314,5
SL082158,OL82315,14
SL082159,OL82209,9
SL082159,OL82210,9
SL082159,OL82211,6
SL082159,OL82212,5
SL082160,OL82278,14
SL082160,OL82279,7
SL082160,OL82280,16
SL082160,OL82281,7
SL082161,OL82040,21
SL082161,OL82041,5
SL082161,OL82042,16
SL082161,OL82043,11
SL082162,OL82207,18
SL082162,OL82208,13
SL082163,OL82078,10
SL082163,OL82079,21
SL082163,OL82080,23
SL082163,OL82081,4
SL082163,OL82082,19
SL082164,OL82251,3
SL082164,OL82252,2
SL082164,OL82253,9
SL082165,OL82084,7
SL082165,OL82085,3
SL082166,OL82256,5
SL082167,OL82132,20
SL082167,OL82133,17
SL082167,OL82134,2
SL082167,OL82135,2
SL082168,OL82188,2
SL082168,OL82189,10
SL082168,OL82190,1
SL082168,OL82191,9
SL082168,OL82192,10
SL082169,OL82196,7
SL082169,OL82197,7
SL082170,OL82242,3
SL082170,OL82243,5
SL082170,OL82244,8
SL082171,OL82093,3
SL082172,OL82146,16
SL082172,OL82147,3
SL082172,OL82148,18
SL082172,OL82149,3
SL082172,OL82150,2
SL082173,OL82103,7
SL082173,OL82104,1
SL082173,OL82105,7
SL082173,OL82106,12
SL082173,OL82107,12
SL082174,OL82116,4
SL082174,OL82117,4
SL082175,OL82087,11
SL082175,OL82088,5
SL082175,OL82089,3
SL082176,OL82136,1
SL082176,OL82137,1
SL082177,OL82337,1
SL082177,OL82338,4
SL082177,OL82339,2
SL082178,OL82118,2
SL082179,OL82254,3
SL082179,OL82255,26
SL082180,OL82161,3
SL082180,OL82162,7
SL082180,OL82163,5
SL082180,OL82164,1
SL082181,OL82036,8
SL082181,OL82037,1
SL082181,OL82038,1
SL082181,OL82039,8
SL082182,OL82432,5
SL082183,OL82434,23
SL082184,OL82437,7
SL082185,OL82438,8
SL082186,OL82440,4
SL082187,OL82441,5
SL082188,OL82442,9
SL082189,OL82444,10
SL082190,OL82445,8
SL082191,OL82447,3
SL082192,OL82451,3
SL082193,OL82453,6
SL082194,OL82456,2
SL082195,OL82459,2
SL082196,OL82460,7
SL082197,OL82461,3
SL082198,OL82462,9
SL082199,OL82463,11
SL082200,OL82464,3
SL082201,OL82465,7
SL082202,OL82466,5
SL082203,OL82467,13
SL082203,OL82468,11
SL082204,OL82469,16
SL082205,OL82470,8
SL082206,OL82471,3
SL082207,OL82472,2
SL082208,OL82473,16
SL082208,OL82474,16
SL082209,OL82475,10
SL082210,OL82480,11
SL082211,OL82482,9
SL082212,OL82483,13
SL082213,OL82484,6
SL082214,OL82486,14
SL082215,OL82487,14
SL082216,OL82488,3
SL082217,OL82489,3
SL082218,OL82490,11
SL082219,OL82491,4
SL082220,OL82493,3
SL082221,OL82494,1
SL082222,OL82495,4
SL082223,OL82496,12
SL082224,OL82497,8
SL082225,OL82498,4
SL082225,OL82499,5
SL082226,OL82500,5
SL082227,OL82502,11
SL082228,OL82503,15
SL082229,OL82507,4
SL082230,OL82511,6
SL082231,OL82514,4
SL082232,OL82515,6
SL082233,OL82516,5
SL082234,OL82517,7
SL082235,OL82519,5
SL082236,OL82522,22
SL082237,OL82421,6
SL082238,OL82119,9
SL082238,OL82120,7
SL082239,OL82248,3
SL082239,OL82249,2
SL082239,OL82250,3
SL082240,OL82335,11
SL082240,OL82336,17
SL082241,OL82382,6
SL082242,OL82275,2
SL082243,OL82226,3
SL082243,OL82227,5
SL082244,OL82175,17
SL082244,OL82176,12
SL082244,OL82177,5
SL082244,OL82178,17
SL082245,OL82222,16
SL082245,OL82223,10
SL082245,OL82224,18
SL082245,OL82225,14
SL082246,OL82237,2
SL082246,OL82238,6
SL082246,OL82239,3
SL082246,OL82240,1
SL082246,OL82241,2
SL082247,OL82385,25
SL082247,OL82386,5
SL082247,OL82387,5
SL082248,OL82218,4
SL082248,OL82219,14
SL082248,OL82220,9
SL082248,OL82221,2
SL082249,OL82180,16
SL082249,OL82181,8
SL082249,OL82182,10
SL082249,OL82183,17
SL082250,OL82352,10
SL082250,OL82353,1
SL082250,OL82354,5
SL082250,OL82355,9
SL082251,OL82373,5
SL082251,OL82374,4
SL082252,OL82268,6
SL082252,OL82269,10
SL082252,OL82270,4
SL082252,OL82271,9
SL082253,OL82266,8
SL082254,OL82296,6
SL082254,OL82297,1
SL082255,OL82126,9
SL082255,OL82127,7
SL082255,OL82128,4
SL082255,OL82129,3
SL082256,OL82340,14
SL082256,OL82341,3
SL082256,OL82342,17
SL082257,OL82121,11
SL082257,OL82122,6
SL082257,OL82123,2
SL082257,OL82124,11
SL082257,OL82125,2
SL082258,OL82184,10
SL082258,OL82185,9
SL082258,OL82186,1
SL082258,OL82187,12
SL082259,OL82151,15
SL082259,OL82152,20
SL082260,OL82198,25
SL082260,OL82199,28
SL082260,OL82200,6
SL082260,OL82201,22
SL082260,OL82202,12
SL082261,OL82228,11
SL082261,OL82229,10
SL082261,OL82230,5
SL082261,OL82231,6
SL082261,OL82232,11
SL082262,OL82165,1
SL082262,OL82166,1
SL082262,OL82167,10
SL082263,OL82157,7
SL082263,OL82158,4
SL082263,OL82159,1
SL082263,OL82160,4
SL082264,OL82193,7
SL082264,OL82194,21
SL082264,OL82195,7
SL082265,OL82179,5
SL082266,OL82217,1
SL082267,OL82287,8
SL082267,OL82288,23
SL082267,OL82289,21
SL082268,OL82203,8
SL082268,OL82204,2
SL082268,OL82205,2
SL082269,OL82422,19
SL082269,OL82423,21
SL082270,OL82380,6
SL082270,OL82381,2
SL082271,OL82257,10
SL082271,OL82258,4
SL082271,OL82259,11
SL082271,OL82260,8
SL082272,OL82153,1
SL082272,OL82154,2
SL082272,OL82155,1
SL082272,OL82156,7
SL082273,OL82412,6
SL082273,OL82413,4
SL082274,OL82171,8
SL082274,OL82172,9
SL082274,OL82173,3
SL082274,OL82174,7
SL082275,OL82233,2
SL082275,OL82234,3
SL082275,OL82235,11
SL082276,OL82523,7
SL082277,OL82524,9
SL082278,OL82525,4
SL082279,OL82526,5
SL082280,OL82527,4
SL082281,OL82529,6
SL082282,OL82530,14
SL082283,OL82531,18
SL082284,OL82532,10
SL082285,OL82533,6
SL082286,OL82536,5
SL082287,OL82537,20
SL082288,OL82539,8
SL082289,OL82540,21
SL082290,OL82542,2
SL082291,OL82543,4
SL082292,OL82544,9
SL082293,OL82546,8
SL082294,OL82547,6
SL082295,OL82548,16
SL082296,OL82550,16
SL082297,OL82551,9
SL082298,OL82552,21
SL082299,OL82553,15
SL082300,OL82554,24
SL082301,OL82555,11
SL082302,OL82557,28
SL082303,OL82558,3
SL082304,OL82561,3
SL082305,OL82562,2
SL082306,OL82563,7
SL082307,OL82564,11
SL082308,OL82566,7
SL082309,OL82567,16
SL082310,OL82568,4
SL082311,OL82569,8
SL082312,OL82570,3
SL082313,OL82574,17
SL082314,OL82576,8
SL082315,OL82577,23
SL082316,OL82578,3
SL082317,OL82581,9
SL082318,OL82583,32
SL082319,OL82587,9
SL082320,OL82588,8
SL082321,OL82589,10
SL082322,OL82593,30
SL082323,OL82594,4
SL082324,OL82596,2
SL082325,OL82597,4
SL082326,OL82598,11
SL082327,OL82599,10
SL082328,OL82600,9
SL082329,OL82601,1
SL082329,OL82602,2
SL082330,OL82603,2
SL082331,OL82605,1
SL082332,OL82606,12
SL082333,OL82607,4
SL082334,OL82608,2
SL082335,OL82609,10
SL082336,OL82610,2
SL082337,OL82611,2
SL082338,OL82612,12
SL082339,OL82613,23
SL082340,OL82614,4
SL082341,OL82616,19
SL082342,OL82617,23
SL082343,OL82618,10
SL082344,OL82621,3
SL082345,OL82623,34
SL082346,OL82625,19
SL082347,OL82626,7
SL082348,OL82627,3
SL082349,OL82630,3
SL082350,OL82632,14
SL082351,OL82633,15
SL082352,OL82635,4
SL082353,OL82636,21
SL082354,OL82637,10
SL082355,OL82638,7
SL082356,OL82640,3
SL082357,OL82641,3
SL082358,OL82642,23
SL082359,OL82644,2
SL082360,OL82645,11
SL082361,OL82647,2
SL082362,OL82648,1
SL082363,OL82282,2
SL082363,OL82283,3
SL082363,OL82284,11
SL082363,OL82285,16
SL082363,OL82286,2
SL082364,OL82417,1
SL082364,OL82418,7
SL082365,OL82388,6
SL082365,OL82389,3
SL082365,OL82390,7
SL082365,OL82391,2
SL082366,OL82448,10
SL082366,OL82449,7
SL082366,OL82450,5
SL082366,OL82451,3
SL082367,OL82504,16
SL082367,OL82505,16
SL082367,OL82506,10
SL082367,OL82507,4
SL082367,OL82508,9
SL082368,OL82329,6
SL082368,OL82330,9
SL082368,OL82331,16
SL082368,OL82332,2
SL082369,OL82263,9
SL082369,OL82264,5
SL082369,OL82265,8
SL082370,OL82452,2
SL082370,OL82453,6
SL082370,OL82454,2
SL082371,OL82350,2
SL082371,OL82351,8
SL082372,OL82303,5
SL082372,OL82304,8
SL082372,OL82305,5
SL082372,OL82306,7
SL082372,OL82307,8
SL082373,OL82402,3
SL082373,OL82403,3
SL082373,OL82404,3
SL082373,OL82405,8
SL082374,OL82359,21
SL082374,OL82360,2
SL082375,OL82316,11
SL082375,OL82317,7
SL082375,OL82318,19
SL082375,OL82319,7
SL082375,OL82320,6
SL082376,OL82501,6
SL082376,OL82502,11
SL082376,OL82503,15
SL082377,OL82272,17
SL082377,OL82273,2
SL082377,OL82274,5
SL082378,OL82308,7
SL082378,OL82309,1
SL082379,OL82509,11
SL082379,OL82510,10
SL082379,OL82511,6
SL082379,OL82512,10
SL082380,OL82310,27
SL082380,OL82311,26
SL082380,OL82312,4
SL082380,OL82313,15
SL082381,OL82298,11
SL082381,OL82299,7
SL082381,OL82300,6
SL082381,OL82301,6
SL082381,OL82302,7
SL082382,OL82371,23
SL082382,OL82372,5
SL082383,OL82356,4
SL082383,OL82357,1
SL082383,OL82358,9
SL082384,OL82322,1
SL082384,OL82323,3
SL082384,OL82324,5
SL082384,OL82325,2
SL082385,OL82414,3
SL082385,OL82415,4
