Order_Line_ID,Order_ID,Store_ID,SKU,Source_Hub_ID,Order_Date,Required_Delivery_Date,Quantity_Ordered,Is_Express,Quantity_Shipped
OL87382,ORD29121,ST033,SKU0314,HUB-BLR,2023-12-04,2023-12-07,11,True,11
OL87383,ORD29121,ST033,SKU0316,HUB-BLR,2023-12-04,2023-12-07,17,True,17
OL87384,ORD29122,ST009,SKU0091,HUB-BOM,2023-12-04,2023-12-08,4,False,4
OL87385,ORD29122,ST009,SKU0384,HUB-DEL,2023-12-04,2023-12-08,17,False,17
OL87386,ORD29122,ST009,SKU0225,HUB-DEL,2023-12-04,2023-12-08,14,False,14
OL87387,ORD29122,ST009,SKU0444,HUB-BLR,2023-12-04,2023-12-08,17,False,17
OL87388,ORD29123,ST039,SKU0130,HUB-BOM,2023-12-04,2023-12-08,2,False,2
OL87389,ORD29123,ST039,SKU0490,HUB-BOM,2023-12-04,2023-12-08,2,False,2
OL87390,ORD29123,ST039,SKU0206,HUB-DEL,2023-12-04,2023-12-08,10,False,10
OL87391,ORD29123,ST039,SKU0076,HUB-BLR,2023-12-04,2023-12-08,12,False,12
OL87392,ORD29123,ST039,SKU0125,HUB-BLR,2023-12-04,2023-12-08,11,False,11
OL87393,ORD29124,ST046,SKU0355,HUB-BLR,2023-12-04,2023-12-10,8,False,8
OL87394,ORD29124,ST046,SKU0446,HUB-BOM,2023-12-04,2023-12-10,2,False,2
OL87395,ORD29124,ST046,SKU0037,HUB-DEL,2023-12-04,2023-12-10,17,False,17
OL87396,ORD29125,ST015,SKU0104,HUB-BLR,2023-12-04,2023-12-10,8,False,8
OL87397,ORD29125,ST015,SKU0153,HUB-BOM,2023-12-04,2023-12-10,2,False,2
OL87398,ORD29126,ST019,SKU0341,HUB-BOM,2023-12-04,2023-12-09,1,False,1
OL87399,ORD29126,ST019,SKU0127,HUB-DEL,2023-12-04,2023-12-09,7,False,7
OL87400,ORD29127,ST009,SKU0326,HUB-BLR,2023-12-04,2023-12-09,11,False,11
OL87401,ORD29127,ST009,SKU0039,HUB-DEL,2023-12-04,2023-12-09,8,False,8
OL87402,ORD29128,ST039,SKU0396,HUB-BOM,2023-12-04,2023-12-14,1,False,1
OL87403,ORD29128,ST039,SKU0343,HUB-BOM,2023-12-04,2023-12-14,3,False,3
OL87404,ORD29129,ST043,SKU0091,HUB-BOM,2023-12-04,2023-12-10,2,False,2
OL87405,ORD29130,ST001,SKU0261,HUB-DEL,2023-12-04,2023-12-12,5,False,5
OL87406,ORD29131,ST024,SKU0189,HUB-BOM,2023-12-05,2023-12-09,2,False,2
OL87407,ORD29131,ST024,SKU0360,HUB-BLR,2023-12-05,2023-12-09,17,False,17
OL87408,ORD29131,ST024,SKU0197,HUB-BLR,2023-12-05,2023-12-09,19,False,19
OL87409,ORD29131,ST024,SKU0156,HUB-BLR,2023-12-05,2023-12-09,21,False,21
OL87410,ORD29132,ST038,SKU0194,HUB-BOM,2023-12-05,2023-12-11,1,False,1
OL87411,ORD29133,ST001,SKU0405,HUB-BOM,2023-12-05,2023-12-14,2,False,2
OL87412,ORD29133,ST001,SKU0388,HUB-BLR,2023-12-05,2023-12-14,6,False,6
OL87413,ORD29133,ST001,SKU0012,HUB-BLR,2023-12-05,2023-12-14,12,False,12
OL87414,ORD29134,ST002,SKU0376,HUB-DEL,2023-12-05,2023-12-13,13,False,13
OL87415,ORD29134,ST002,SKU0450,HUB-BOM,2023-12-05,2023-12-13,4,False,4
OL87416,ORD29134,ST002,SKU0344,HUB-BOM,2023-12-05,2023-12-13,3,False,3
OL87417,ORD29134,ST002,SKU0375,HUB-DEL,2023-12-05,2023-12-13,14,False,14
OL87418,ORD29134,ST002,SKU0454,HUB-BLR,2023-12-05,2023-12-13,9,False,9
OL87419,ORD29135,ST011,SKU0474,HUB-BLR,2023-12-05,2023-12-13,12,False,12
OL87420,ORD29135,ST011,SKU0496,HUB-BLR,2023-12-05,2023-12-13,10,False,10
OL87421,ORD29135,ST011,SKU0263,HUB-BLR,2023-12-05,2023-12-13,6,False,6
OL87422,ORD29136,ST058,SKU0201,HUB-DEL,2023-12-05,2023-12-14,9,False,9
OL87423,ORD29136,ST058,SKU0416,HUB-DEL,2023-12-05,2023-12-14,4,False,4
OL87424,ORD29136,ST058,SKU0384,HUB-DEL,2023-12-05,2023-12-14,8,False,8
OL87425,ORD29136,ST058,SKU0442,HUB-BOM,2023-12-05,2023-12-14,1,False,1
OL87426,ORD29137,ST058,SKU0263,HUB-BLR,2023-12-05,2023-12-15,4,False,4
OL87427,ORD29137,ST058,SKU0411,HUB-DEL,2023-12-05,2023-12-15,7,False,7
OL87428,ORD29137,ST058,SKU0440,HUB-BOM,2023-12-05,2023-12-15,1,False,1
OL87429,ORD29138,ST038,SKU0325,HUB-BOM,2023-12-05,2023-12-12,1,False,1
OL87430,ORD29138,ST038,SKU0046,HUB-DEL,2023-12-05,2023-12-12,5,False,5
OL87431,ORD29138,ST038,SKU0115,HUB-BLR,2023-12-05,2023-12-12,6,False,6
OL87432,ORD29139,ST047,SKU0191,HUB-BLR,2023-12-05,2023-12-15,15,False,15
OL87433,ORD29140,ST056,SKU0398,HUB-BLR,2023-12-05,2023-12-11,4,False,4
OL87434,ORD29140,ST056,SKU0280,HUB-DEL,2023-12-05,2023-12-11,9,False,9
OL87435,ORD29140,ST056,SKU0182,HUB-DEL,2023-12-05,2023-12-11,10,False,10
OL87436,ORD29140,ST056,SKU0059,HUB-BLR,2023-12-05,2023-12-11,7,False,7
OL87437,ORD29141,ST040,SKU0393,HUB-DEL,2023-12-05,2023-12-10,4,False,4
OL87438,ORD29141,ST040,SKU0391,HUB-BLR,2023-12-05,2023-12-10,3,False,3
OL87439,ORD29142,ST050,SKU0075,HUB-BLR,2023-12-05,2023-12-09,6,False,6
OL87440,ORD29142,ST050,SKU0428,HUB-BOM,2023-12-05,2023-12-09,3,False,3
OL87441,ORD29143,ST016,SKU0327,HUB-BLR,2023-12-05,2023-12-09,7,False,7
OL87442,ORD29143,ST016,SKU0300,HUB-DEL,2023-12-05,2023-12-09,9,False,9
OL87443,ORD29143,ST016,SKU0412,HUB-BLR,2023-12-05,2023-12-09,7,False,7
OL87444,ORD29143,ST016,SKU0359,HUB-BOM,2023-12-05,2023-12-09,3,False,3
OL87445,ORD29143,ST016,SKU0092,HUB-DEL,2023-12-05,2023-12-09,4,False,4
OL87446,ORD29144,ST045,SKU0138,HUB-DEL,2023-12-05,2023-12-13,16,False,16
OL87447,ORD29144,ST045,SKU0381,HUB-BOM,2023-12-05,2023-12-13,2,False,2
OL87448,ORD29144,ST045,SKU0108,HUB-BOM,2023-12-05,2023-12-13,6,False,6
OL87449,ORD29144,ST045,SKU0030,HUB-DEL,2023-12-05,2023-12-13,10,False,10
OL87450,ORD29144,ST045,SKU0036,HUB-DEL,2023-12-05,2023-12-13,12,False,12
OL87451,ORD29145,ST049,SKU0410,HUB-DEL,2023-12-05,2023-12-14,18,False,18
OL87452,ORD29145,ST049,SKU0425,HUB-BOM,2023-12-05,2023-12-14,3,False,3
OL87453,ORD29145,ST049,SKU0480,HUB-BLR,2023-12-05,2023-12-14,12,False,12
OL87454,ORD29145,ST049,SKU0293,HUB-BLR,2023-12-05,2023-12-14,20,False,20
OL87455,ORD29146,ST022,SKU0257,HUB-BOM,2023-12-05,2023-12-13,2,False,2
OL87456,ORD29146,ST022,SKU0064,HUB-BOM,2023-12-05,2023-12-13,2,False,2
OL87457,ORD29147,ST047,SKU0417,HUB-BLR,2023-12-05,2023-12-15,11,False,11
OL87458,ORD29147,ST047,SKU0153,HUB-BOM,2023-12-05,2023-12-15,3,False,3
OL87459,ORD29147,ST047,SKU0456,HUB-DEL,2023-12-05,2023-12-15,14,False,14
OL87460,ORD29147,ST047,SKU0353,HUB-BLR,2023-12-05,2023-12-15,6,False,6
OL87461,ORD29147,ST047,SKU0345,HUB-BOM,2023-12-05,2023-12-15,1,False,1
OL87462,ORD29148,ST017,SKU0449,HUB-DEL,2023-12-05,2023-12-13,4,False,4
OL87463,ORD29148,ST017,SKU0148,HUB-BOM,2023-12-05,2023-12-13,2,False,2
OL87464,ORD29148,ST017,SKU0356,HUB-BLR,2023-12-05,2023-12-13,4,False,4
OL87465,ORD29149,ST040,SKU0345,HUB-BOM,2023-12-05,2023-12-13,2,False,2
OL87466,ORD29149,ST040,SKU0221,HUB-BLR,2023-12-05,2023-12-13,4,False,4
OL87467,ORD29150,ST042,SKU0159,HUB-BLR,2023-12-05,2023-12-13,8,False,8
OL87468,ORD29150,ST042,SKU0417,HUB-BLR,2023-12-05,2023-12-13,4,False,4
OL87469,ORD29150,ST042,SKU0272,HUB-BOM,2023-12-05,2023-12-13,1,False,1
OL87470,ORD29151,ST008,SKU0199,HUB-BLR,2023-12-05,2023-12-10,6,False,6
OL87471,ORD29151,ST008,SKU0007,HUB-BLR,2023-12-05,2023-12-10,9,False,9
OL87472,ORD29152,ST022,SKU0345,HUB-BOM,2023-12-05,2023-12-15,2,False,2
OL87473,ORD29152,ST022,SKU0490,HUB-BOM,2023-12-05,2023-12-15,1,False,1
OL87474,ORD29152,ST022,SKU0149,HUB-BOM,2023-12-05,2023-12-15,2,False,2
OL87475,ORD29152,ST022,SKU0464,HUB-BOM,2023-12-05,2023-12-15,2,False,2
OL87476,ORD29152,ST022,SKU0276,HUB-DEL,2023-12-05,2023-12-15,5,False,5
OL87477,ORD29153,ST043,SKU0468,HUB-BOM,2023-12-05,2023-12-12,3,False,3
OL87478,ORD29153,ST043,SKU0077,HUB-BOM,2023-12-05,2023-12-12,2,False,2
OL87479,ORD29153,ST043,SKU0485,HUB-DEL,2023-12-05,2023-12-12,7,False,7
OL87480,ORD29153,ST043,SKU0351,HUB-BLR,2023-12-05,2023-12-12,10,False,10
OL87481,ORD29153,ST043,SKU0228,HUB-BLR,2023-12-05,2023-12-12,5,False,5
OL87482,ORD29154,ST027,SKU0458,HUB-DEL,2023-12-05,2023-12-12,9,False,9
OL87483,ORD29154,ST027,SKU0347,HUB-BOM,2023-12-05,2023-12-12,2,False,2
OL87484,ORD29155,ST006,SKU0100,HUB-BOM,2023-12-05,2023-12-15,1,False,1
OL87485,ORD29155,ST006,SKU0307,HUB-BLR,2023-12-05,2023-12-15,16,False,16
OL87486,ORD29155,ST006,SKU0132,HUB-DEL,2023-12-05,2023-12-15,6,False,6
OL87487,ORD29156,ST022,SKU0147,HUB-BLR,2023-12-05,2023-12-14,3,False,3
OL87488,ORD29156,ST022,SKU0068,HUB-BLR,2023-12-05,2023-12-14,6,False,6
OL87489,ORD29156,ST022,SKU0018,HUB-BOM,2023-12-05,2023-12-14,1,False,1
OL87490,ORD29157,ST038,SKU0404,HUB-BOM,2023-12-05,2023-12-08,1,True,1
OL87491,ORD29157,ST038,SKU0337,HUB-BOM,2023-12-05,2023-12-08,2,True,2
OL87492,ORD29158,ST012,SKU0046,HUB-DEL,2023-12-05,2023-12-09,7,False,7
OL87493,ORD29158,ST012,SKU0495,HUB-BOM,2023-12-05,2023-12-09,5,False,5
OL87494,ORD29159,ST021,SKU0066,HUB-BLR,2023-12-05,2023-12-10,3,False,3
OL87495,ORD29159,ST021,SKU0060,HUB-BOM,2023-12-05,2023-12-10,1,False,1
OL87496,ORD29160,ST028,SKU0051,HUB-DEL,2023-12-05,2023-12-12,9,False,9
OL87497,ORD29160,ST028,SKU0072,HUB-DEL,2023-12-05,2023-12-12,17,False,17
OL87498,ORD29161,ST011,SKU0158,HUB-BOM,2023-12-05,2023-12-11,2,False,2
OL87499,ORD29161,ST011,SKU0064,HUB-BOM,2023-12-05,2023-12-11,2,False,2
OL87500,ORD29161,ST011,SKU0438,HUB-BLR,2023-12-05,2023-12-11,12,False,12
OL87501,ORD29161,ST011,SKU0489,HUB-BLR,2023-12-05,2023-12-11,7,False,7
OL87502,ORD29161,ST011,SKU0401,HUB-BLR,2023-12-05,2023-12-11,17,False,17
OL87503,ORD29162,ST043,SKU0380,HUB-DEL,2023-12-05,2023-12-12,7,False,7
OL87504,ORD29162,ST043,SKU0271,HUB-DEL,2023-12-05,2023-12-12,9,False,9
OL87505,ORD29162,ST043,SKU0339,HUB-BLR,2023-12-05,2023-12-12,4,False,4
OL87506,ORD29163,ST048,SKU0290,HUB-DEL,2023-12-05,2023-12-12,11,False,11
OL87507,ORD29163,ST048,SKU0305,HUB-BOM,2023-12-05,2023-12-12,3,False,3
OL87508,ORD29163,ST048,SKU0068,HUB-BLR,2023-12-05,2023-12-12,9,False,9
OL87509,ORD29164,ST003,SKU0300,HUB-DEL,2023-12-05,2023-12-09,8,False,8
OL87510,ORD29164,ST003,SKU0125,HUB-BLR,2023-12-05,2023-12-09,8,False,8
OL87511,ORD29164,ST003,SKU0173,HUB-BLR,2023-12-05,2023-12-09,13,False,13
OL87512,ORD29165,ST016,SKU0421,HUB-DEL,2023-12-05,2023-12-14,5,False,5
OL87513,ORD29166,ST052,SKU0235,HUB-BOM,2023-12-05,2023-12-09,4,False,4
OL87514,ORD29167,ST049,SKU0099,HUB-BLR,2023-12-05,2023-12-11,20,False,20
OL87515,ORD29168,ST031,SKU0360,HUB-BLR,2023-12-05,2023-12-12,20,False,20
OL87516,ORD29169,ST029,SKU0172,HUB-BOM,2023-12-05,2023-12-15,2,False,2
OL87517,ORD29169,ST029,SKU0327,HUB-BLR,2023-12-05,2023-12-15,12,False,12
OL87518,ORD29169,ST029,SKU0043,HUB-BOM,2023-12-05,2023-12-15,4,False,4
OL87519,ORD29170,ST035,SKU0395,HUB-BLR,2023-12-05,2023-12-10,7,False,7
OL87520,ORD29170,ST035,SKU0178,HUB-DEL,2023-12-05,2023-12-10,9,False,9
OL87521,ORD29170,ST035,SKU0026,HUB-BOM,2023-12-05,2023-12-10,1,False,1
OL87522,ORD29170,ST035,SKU0310,HUB-DEL,2023-12-05,2023-12-10,8,False,8
OL87523,ORD29170,ST035,SKU0056,HUB-DEL,2023-12-05,2023-12-10,8,False,8
OL87524,ORD29171,ST003,SKU0059,HUB-BLR,2023-12-06,2023-12-14,10,False,10
OL87525,ORD29171,ST003,SKU0439,HUB-BLR,2023-12-06,2023-12-14,11,False,11
OL87526,ORD29172,ST019,SKU0296,HUB-BOM,2023-12-06,2023-12-13,2,False,2
OL87527,ORD29172,ST019,SKU0018,HUB-BOM,2023-12-06,2023-12-13,1,False,1
OL87528,ORD29172,ST019,SKU0309,HUB-BOM,2023-12-06,2023-12-13,2,False,2
OL87529,ORD29172,ST019,SKU0001,HUB-BOM,2023-12-06,2023-12-13,2,False,2
OL87530,ORD29172,ST019,SKU0071,HUB-BOM,2023-12-06,2023-12-13,2,False,2
OL87531,ORD29173,ST048,SKU0362,HUB-BLR,2023-12-06,2023-12-11,12,False,12
OL87532,ORD29173,ST048,SKU0200,HUB-BLR,2023-12-06,2023-12-11,6,False,6
OL87533,ORD29174,ST021,SKU0309,HUB-BOM,2023-12-06,2023-12-09,2,True,2
OL87534,ORD29174,ST021,SKU0226,HUB-BLR,2023-12-06,2023-12-09,8,True,8
OL87535,ORD29174,ST021,SKU0329,HUB-BLR,2023-12-06,2023-12-09,5,True,5
OL87536,ORD29174,ST021,SKU0008,HUB-BOM,2023-12-06,2023-12-09,2,True,2
OL87537,ORD29175,ST006,SKU0002,HUB-BLR,2023-12-06,2023-12-13,19,False,19
OL87538,ORD29175,ST006,SKU0320,HUB-BLR,2023-12-06,2023-12-13,9,False,9
OL87539,ORD29176,ST018,SKU0389,HUB-BOM,2023-12-06,2023-12-11,1,False,1
OL87540,ORD29176,ST018,SKU0336,HUB-DEL,2023-12-06,2023-12-11,6,False,6
OL87541,ORD29177,ST039,SKU0180,HUB-BOM,2023-12-06,2023-12-09,1,True,1
OL87542,ORD29177,ST039,SKU0070,HUB-BOM,2023-12-06,2023-12-09,1,True,1
OL87543,ORD29178,ST025,SKU0499,HUB-BLR,2023-12-06,2023-12-15,14,False,14
OL87544,ORD29178,ST025,SKU0230,HUB-BLR,2023-12-06,2023-12-15,19,False,19
OL87545,ORD29179,ST050,SKU0202,HUB-DEL,2023-12-06,2023-12-14,12,False,12
OL87546,ORD29179,ST050,SKU0404,HUB-BOM,2023-12-06,2023-12-14,1,False,1
OL87547,ORD29179,ST050,SKU0069,HUB-DEL,2023-12-06,2023-12-14,14,False,14
OL87548,ORD29180,ST021,SKU0013,HUB-BOM,2023-12-06,2023-12-15,1,False,1
OL87549,ORD29180,ST021,SKU0222,HUB-BOM,2023-12-06,2023-12-15,2,False,2
OL87550,ORD29181,ST016,SKU0164,HUB-BOM,2023-12-06,2023-12-16,2,False,2
OL87551,ORD29181,ST016,SKU0090,HUB-BOM,2023-12-06,2023-12-16,2,False,2
OL87552,ORD29181,ST016,SKU0364,HUB-BOM,2023-12-06,2023-12-16,1,False,1
OL87553,ORD29181,ST016,SKU0469,HUB-BLR,2023-12-06,2023-12-16,9,False,9
OL87554,ORD29181,ST016,SKU0321,HUB-BLR,2023-12-06,2023-12-16,9,False,9
OL87555,ORD29182,ST052,SKU0289,HUB-BLR,2023-12-06,2023-12-10,16,False,16
OL87556,ORD29182,ST052,SKU0479,HUB-BOM,2023-12-06,2023-12-10,4,False,4
OL87557,ORD29182,ST052,SKU0166,HUB-BLR,2023-12-06,2023-12-10,12,False,12
OL87558,ORD29182,ST052,SKU0440,HUB-BOM,2023-12-06,2023-12-10,4,False,4
OL87559,ORD29183,ST021,SKU0369,HUB-BOM,2023-12-06,2023-12-15,1,False,1
OL87560,ORD29183,ST021,SKU0065,HUB-BLR,2023-12-06,2023-12-15,5,False,5
OL87561,ORD29183,ST021,SKU0444,HUB-BLR,2023-12-06,2023-12-15,4,False,4
OL87562,ORD29183,ST021,SKU0148,HUB-BOM,2023-12-06,2023-12-15,1,False,1
OL87563,ORD29184,ST028,SKU0059,HUB-BLR,2023-12-06,2023-12-11,13,False,13
OL87564,ORD29184,ST028,SKU0445,HUB-BOM,2023-12-06,2023-12-11,3,False,3
OL87565,ORD29185,ST027,SKU0346,HUB-BLR,2023-12-06,2023-12-12,10,False,10
OL87566,ORD29185,ST027,SKU0122,HUB-DEL,2023-12-06,2023-12-12,13,False,13
OL87567,ORD29186,ST033,SKU0110,HUB-BOM,2023-12-06,2023-12-14,4,False,4
OL87568,ORD29187,ST058,SKU0124,HUB-BLR,2023-12-06,2023-12-12,7,False,7
OL87569,ORD29187,ST058,SKU0106,HUB-BLR,2023-12-06,2023-12-12,5,False,5
OL87570,ORD29188,ST048,SKU0046,HUB-DEL,2023-12-06,2023-12-12,6,False,6
OL87571,ORD29188,ST048,SKU0446,HUB-BOM,2023-12-06,2023-12-12,4,False,4
OL87572,ORD29188,ST048,SKU0392,HUB-DEL,2023-12-06,2023-12-12,14,False,14
OL87573,ORD29188,ST048,SKU0301,HUB-BOM,2023-12-06,2023-12-12,2,False,2
OL87574,ORD29189,ST043,SKU0370,HUB-DEL,2023-12-06,2023-12-12,5,False,5
OL87575,ORD29189,ST043,SKU0304,HUB-BOM,2023-12-06,2023-12-12,3,False,3
OL87576,ORD29189,ST043,SKU0143,HUB-DEL,2023-12-06,2023-12-12,10,False,10
OL87577,ORD29189,ST043,SKU0447,HUB-DEL,2023-12-06,2023-12-12,4,False,4
OL87578,ORD29189,ST043,SKU0448,HUB-BLR,2023-12-06,2023-12-12,7,False,7
OL87579,ORD29190,ST054,SKU0377,HUB-BLR,2023-12-06,2023-12-10,4,False,4
OL87580,ORD29190,ST054,SKU0312,HUB-DEL,2023-12-06,2023-12-10,6,False,6
OL87581,ORD29190,ST054,SKU0177,HUB-BLR,2023-12-06,2023-12-10,8,False,8
OL87582,ORD29191,ST027,SKU0357,HUB-BLR,2023-12-06,2023-12-12,7,False,7
OL87583,ORD29192,ST009,SKU0388,HUB-BLR,2023-12-06,2023-12-12,7,False,7
OL87584,ORD29192,ST009,SKU0124,HUB-BLR,2023-12-06,2023-12-12,17,False,17
OL87585,ORD29192,ST009,SKU0002,HUB-BLR,2023-12-06,2023-12-12,10,False,10
OL87586,ORD29193,ST001,SKU0156,HUB-BLR,2023-12-06,2023-12-15,14,False,14
OL87587,ORD29193,ST001,SKU0060,HUB-BOM,2023-12-06,2023-12-15,1,False,1
OL87588,ORD29193,ST001,SKU0498,HUB-DEL,2023-12-06,2023-12-15,14,False,14
OL87589,ORD29194,ST033,SKU0088,HUB-BLR,2023-12-06,2023-12-12,6,False,6
OL87590,ORD29194,ST033,SKU0358,HUB-DEL,2023-12-06,2023-12-12,12,False,12
OL87591,ORD29194,ST033,SKU0309,HUB-BOM,2023-12-06,2023-12-12,3,False,3
OL87592,ORD29194,ST033,SKU0246,HUB-BOM,2023-12-06,2023-12-12,4,False,4
OL87593,ORD29195,ST029,SKU0205,HUB-BLR,2023-12-06,2023-12-14,7,False,7
OL87594,ORD29196,ST029,SKU0472,HUB-DEL,2023-12-06,2023-12-15,15,False,15
OL87595,ORD29196,ST029,SKU0244,HUB-BOM,2023-12-06,2023-12-15,5,False,5
OL87596,ORD29196,ST029,SKU0369,HUB-BOM,2023-12-06,2023-12-15,3,False,3
OL87597,ORD29196,ST029,SKU0317,HUB-BLR,2023-12-06,2023-12-15,11,False,11
OL87598,ORD29197,ST030,SKU0304,HUB-BOM,2023-12-06,2023-12-16,5,False,5
OL87599,ORD29198,ST046,SKU0073,HUB-BLR,2023-12-06,2023-12-13,15,False,15
OL87600,ORD29198,ST046,SKU0479,HUB-BOM,2023-12-06,2023-12-13,4,False,4
OL87601,ORD29198,ST046,SKU0186,HUB-BLR,2023-12-06,2023-12-13,19,False,19
OL87602,ORD29199,ST031,SKU0116,HUB-BLR,2023-12-06,2023-12-11,7,False,7
OL87603,ORD29199,ST031,SKU0206,HUB-DEL,2023-12-06,2023-12-11,18,False,18
OL87604,ORD29199,ST031,SKU0363,HUB-BLR,2023-12-06,2023-12-11,9,False,9
OL87605,ORD29199,ST031,SKU0352,HUB-BOM,2023-12-06,2023-12-11,5,False,5
OL87606,ORD29199,ST031,SKU0192,HUB-BLR,2023-12-06,2023-12-11,10,False,10
OL87607,ORD29200,ST034,SKU0390,HUB-BOM,2023-12-06,2023-12-09,4,True,4
OL87608,ORD29200,ST034,SKU0325,HUB-BOM,2023-12-06,2023-12-09,3,True,3
OL87609,ORD29200,ST034,SKU0111,HUB-DEL,2023-12-06,2023-12-09,17,True,17
OL87610,ORD29201,ST048,SKU0242,HUB-BLR,2023-12-06,2023-12-12,14,False,14
OL87611,ORD29201,ST048,SKU0076,HUB-BLR,2023-12-06,2023-12-12,8,False,8
OL87612,ORD29201,ST048,SKU0093,HUB-BLR,2023-12-06,2023-12-12,18,False,18
OL87613,ORD29201,ST048,SKU0404,HUB-BOM,2023-12-06,2023-12-12,1,False,1
OL87614,ORD29201,ST048,SKU0358,HUB-DEL,2023-12-06,2023-12-12,20,False,20
OL87615,ORD29202,ST055,SKU0038,HUB-BLR,2023-12-06,2023-12-16,11,False,11
OL87616,ORD29202,ST055,SKU0001,HUB-BOM,2023-12-06,2023-12-16,1,False,1
OL87617,ORD29202,ST055,SKU0179,HUB-BLR,2023-12-06,2023-12-16,4,False,4
OL87618,ORD29202,ST055,SKU0242,HUB-BLR,2023-12-06,2023-12-16,9,False,9
OL87619,ORD29203,ST022,SKU0104,HUB-BLR,2023-12-06,2023-12-14,7,False,7
OL87620,ORD29204,ST034,SKU0272,HUB-BOM,2023-12-06,2023-12-12,6,False,6
OL87621,ORD29205,ST047,SKU0302,HUB-DEL,2023-12-06,2023-12-12,16,False,16
OL87622,ORD29205,ST047,SKU0402,HUB-BOM,2023-12-06,2023-12-12,3,False,3
OL87623,ORD29205,ST047,SKU0167,HUB-DEL,2023-12-06,2023-12-12,9,False,9
OL87624,ORD29205,ST047,SKU0486,HUB-BLR,2023-12-06,2023-12-12,15,False,15
OL87625,ORD29206,ST021,SKU0282,HUB-BLR,2023-12-06,2023-12-13,5,False,5
OL87626,ORD29206,ST021,SKU0016,HUB-BOM,2023-12-06,2023-12-13,2,False,2
OL87627,ORD29207,ST053,SKU0297,HUB-BLR,2023-12-06,2023-12-15,18,False,18
OL87628,ORD29207,ST053,SKU0440,HUB-BOM,2023-12-06,2023-12-15,2,False,2
OL87629,ORD29207,ST053,SKU0381,HUB-BOM,2023-12-06,2023-12-15,3,False,3
OL87630,ORD29207,ST053,SKU0454,HUB-BLR,2023-12-06,2023-12-15,10,False,10
OL87631,ORD29207,ST053,SKU0281,HUB-BOM,2023-12-06,2023-12-15,2,False,2
OL87632,ORD29208,ST041,SKU0123,HUB-BOM,2023-12-06,2023-12-16,2,False,2
OL87633,ORD29208,ST041,SKU0214,HUB-BOM,2023-12-06,2023-12-16,1,False,1
OL87634,ORD29208,ST041,SKU0029,HUB-BLR,2023-12-06,2023-12-16,3,False,3
OL87635,ORD29209,ST017,SKU0255,HUB-DEL,2023-12-06,2023-12-13,5,False,5
OL87636,ORD29209,ST017,SKU0399,HUB-BLR,2023-12-06,2023-12-13,8,False,8
OL87637,ORD29209,ST017,SKU0489,HUB-BLR,2023-12-06,2023-12-13,5,False,5
OL87638,ORD29209,ST017,SKU0291,HUB-DEL,2023-12-06,2023-12-13,7,False,7
OL87639,ORD29209,ST017,SKU0347,HUB-BOM,2023-12-06,2023-12-13,2,False,2
OL87640,ORD29210,ST050,SKU0474,HUB-BLR,2023-12-06,2023-12-11,15,False,15
OL87641,ORD29210,ST050,SKU0326,HUB-BLR,2023-12-06,2023-12-11,6,False,6
OL87642,ORD29211,ST030,SKU0041,HUB-DEL,2023-12-06,2023-12-16,10,False,10
OL87643,ORD29211,ST030,SKU0003,HUB-BLR,2023-12-06,2023-12-16,7,False,7
OL87644,ORD29211,ST030,SKU0312,HUB-DEL,2023-12-06,2023-12-16,12,False,12
OL87645,ORD29212,ST040,SKU0301,HUB-BOM,2023-12-06,2023-12-11,2,False,2
OL87646,ORD29212,ST040,SKU0428,HUB-BOM,2023-12-06,2023-12-11,1,False,1
OL87647,ORD29212,ST040,SKU0308,HUB-DEL,2023-12-06,2023-12-11,7,False,7
OL87648,ORD29212,ST040,SKU0060,HUB-BOM,2023-12-06,2023-12-11,2,False,2
OL87649,ORD29213,ST038,SKU0010,HUB-BLR,2023-12-06,2023-12-09,6,True,6
OL87650,ORD29213,ST038,SKU0173,HUB-BLR,2023-12-06,2023-12-09,4,True,4
OL87651,ORD29213,ST038,SKU0402,HUB-BOM,2023-12-06,2023-12-09,2,True,2
OL87652,ORD29213,ST038,SKU0119,HUB-DEL,2023-12-06,2023-12-09,4,True,4
OL87653,ORD29213,ST038,SKU0422,HUB-BOM,2023-12-06,2023-12-09,2,True,2
OL87654,ORD29214,ST025,SKU0472,HUB-DEL,2023-12-06,2023-12-15,7,False,7
OL87655,ORD29214,ST025,SKU0283,HUB-DEL,2023-12-06,2023-12-15,17,False,17
OL87656,ORD29214,ST025,SKU0389,HUB-BOM,2023-12-06,2023-12-15,3,False,3
OL87657,ORD29214,ST025,SKU0359,HUB-BOM,2023-12-06,2023-12-15,5,False,5
OL87658,ORD29214,ST025,SKU0020,HUB-BLR,2023-12-06,2023-12-15,10,False,10
OL87659,ORD29215,ST013,SKU0024,HUB-DEL,2023-12-06,2023-12-16,8,False,8
OL87660,ORD29215,ST013,SKU0395,HUB-BLR,2023-12-06,2023-12-16,7,False,7
OL87661,ORD29215,ST013,SKU0277,HUB-BLR,2023-12-06,2023-12-16,8,False,8
OL87662,ORD29216,ST022,SKU0429,HUB-BLR,2023-12-06,2023-12-16,5,False,5
OL87663,ORD29216,ST022,SKU0467,HUB-BOM,2023-12-06,2023-12-16,1,False,1
OL87664,ORD29217,ST021,SKU0047,HUB-DEL,2023-12-06,2023-12-11,8,False,8
OL87665,ORD29217,ST021,SKU0034,HUB-BOM,2023-12-06,2023-12-11,1,False,1
