Snapshot_Date,Hub_ID,SKU,Quantity_On_Hand
2024-01-17,HUB-DEL,SKU0334,74
2024-01-17,HUB-BLR,SKU0335,212
2024-01-17,HUB-BLR,SKU0336,187
2024-01-17,HUB-BOM,SKU0337,69
2024-01-17,HUB-BOM,SKU0338,85
2024-01-17,HUB-DEL,SKU0339,88
2024-01-17,HUB-BOM,SKU0340,50
2024-01-17,HUB-DEL,SKU0341,91
2024-01-17,HUB-DEL,SKU0342,114
2024-01-17,HUB-BOM,SKU0343,73
2024-01-17,HUB-BLR,SKU0344,221
2024-01-17,HUB-BLR,SKU0345,117
2024-01-17,HUB-DEL,SKU0346,130
2024-01-17,HUB-BOM,SKU0347,76
2024-01-17,HUB-BLR,SKU0348,140
2024-01-17,HUB-BOM,SKU0349,52
2024-01-17,HUB-BOM,SKU0350,90
2024-01-17,HUB-BOM,SKU0351,62
2024-01-17,HUB-BLR,SKU0352,182
2024-01-17,HUB-BOM,SKU0353,85
2024-01-17,HUB-BLR,SKU0354,212
2024-01-17,HUB-BOM,SKU0355,85
2024-01-17,HUB-DEL,SKU0356,132
2024-01-17,HUB-BLR,SKU0357,117
2024-01-17,HUB-BOM,SKU0358,84
2024-01-17,HUB-BLR,SKU0359,158
2024-01-17,HUB-BLR,SKU0360,186
2024-01-17,HUB-BLR,SKU0361,213
2024-01-17,HUB-BLR,SKU0362,163
2024-01-17,HUB-BLR,SKU0363,177
2024-01-17,HUB-DEL,SKU0364,86
2024-01-17,HUB-BOM,SKU0365,74
2024-01-17,HUB-BLR,SKU0366,125
2024-01-17,HUB-BLR,SKU0367,184
2024-01-17,HUB-BLR,SKU0368,174
2024-01-17,HUB-BLR,SKU0369,210
2024-01-17,HUB-BOM,SKU0370,72
2024-01-17,HUB-BLR,SKU0371,177
2024-01-17,HUB-BOM,SKU0372,80
2024-01-17,HUB-BOM,SKU0373,53
2024-01-17,HUB-BOM,SKU0374,68
2024-01-17,HUB-BOM,SKU0375,61
2024-01-17,HUB-DEL,SKU0376,84
2024-01-17,HUB-BLR,SKU0377,133
2024-01-17,HUB-BOM,SKU0378,58
2024-01-17,HUB-DEL,SKU0379,104
2024-01-17,HUB-BOM,SKU0380,60
2024-01-17,HUB-DEL,SKU0381,82
2024-01-17,HUB-DEL,SKU0382,105
2024-01-17,HUB-BLR,SKU0383,174
2024-01-17,HUB-DEL,SKU0384,123
2024-01-17,HUB-BLR,SKU0385,142
2024-01-17,HUB-DEL,SKU0386,119
2024-01-17,HUB-BOM,SKU0387,81
2024-01-17,HUB-BLR,SKU0388,156
2024-01-17,HUB-BOM,SKU0389,72
2024-01-17,HUB-DEL,SKU0390,128
2024-01-17,HUB-BOM,SKU0391,79
2024-01-17,HUB-BOM,SKU0392,49
2024-01-17,HUB-DEL,SKU0393,118
2024-01-17,HUB-BLR,SKU0394,210
2024-01-17,HUB-BOM,SKU0395,60
2024-01-17,HUB-BOM,SKU0396,89
2024-01-17,HUB-BLR,SKU0397,214
2024-01-17,HUB-DEL,SKU0398,72
2024-01-17,HUB-DEL,SKU0399,121
2024-01-17,HUB-BOM,SKU0400,49
2024-01-17,HUB-BLR,SKU0401,181
2024-01-17,HUB-BOM,SKU0402,61
2024-01-17,HUB-DEL,SKU0403,89
2024-01-17,HUB-BLR,SKU0404,174
2024-01-17,HUB-BLR,SKU0405,169
2024-01-17,HUB-BOM,SKU0406,54
2024-01-17,HUB-BLR,SKU0407,191
2024-01-17,HUB-BOM,SKU0408,55
2024-01-17,HUB-BLR,SKU0409,203
2024-01-17,HUB-BOM,SKU0410,62
2024-01-17,HUB-BOM,SKU0411,82
2024-01-17,HUB-DEL,SKU0412,124
2024-01-17,HUB-BLR,SKU0413,219
2024-01-17,HUB-DEL,SKU0414,74
2024-01-17,HUB-BOM,SKU0415,81
2024-01-17,HUB-DEL,SKU0416,114
2024-01-17,HUB-DEL,SKU0417,97
2024-01-17,HUB-BLR,SKU0418,158
2024-01-17,HUB-BLR,SKU0419,224
2024-01-17,HUB-BOM,SKU0420,78
2024-01-17,HUB-BOM,SKU0421,87
2024-01-17,HUB-DEL,SKU0422,84
2024-01-17,HUB-BLR,SKU0423,177
2024-01-17,HUB-DEL,SKU0424,87
2024-01-17,HUB-BOM,SKU0425,84
2024-01-17,HUB-DEL,SKU0426,118
2024-01-17,HUB-DEL,SKU0427,133
2024-01-17,HUB-BOM,SKU0428,84
2024-01-17,HUB-BLR,SKU0429,147
2024-01-17,HUB-BLR,SKU0430,131
2024-01-17,HUB-BOM,SKU0431,63
2024-01-17,HUB-BOM,SKU0432,84
2024-01-17,HUB-BLR,SKU0433,154
2024-01-17,HUB-BOM,SKU0434,72
2024-01-17,HUB-BLR,SKU0435,126
2024-01-17,HUB-BOM,SKU0436,82
2024-01-17,HUB-BOM,SKU0437,56
2024-01-17,HUB-BOM,SKU0438,86
2024-01-17,HUB-DEL,SKU0439,93
2024-01-17,HUB-BLR,SKU0440,193
2024-01-17,HUB-BLR,SKU0441,205
2024-01-17,HUB-DEL,SKU0442,109
2024-01-17,HUB-BOM,SKU0443,57
2024-01-17,HUB-BLR,SKU0444,187
2024-01-17,HUB-BLR,SKU0445,177
2024-01-17,HUB-BOM,SKU0446,90
2024-01-17,HUB-DEL,SKU0447,127
2024-01-17,HUB-BOM,SKU0448,44
2024-01-17,HUB-DEL,SKU0449,86
2024-01-17,HUB-BLR,SKU0450,113
2024-01-17,HUB-BOM,SKU0451,62
2024-01-17,HUB-BOM,SKU0452,78
2024-01-17,HUB-DEL,SKU0453,123
2024-01-17,HUB-BLR,SKU0454,201
2024-01-17,HUB-DEL,SKU0455,61
2024-01-17,HUB-BOM,SKU0456,40
2024-01-17,HUB-BOM,SKU0457,37
2024-01-17,HUB-BLR,SKU0458,150
2024-01-17,HUB-DEL,SKU0459,122
2024-01-17,HUB-BLR,SKU0460,203
2024-01-17,HUB-BOM,SKU0461,75
2024-01-17,HUB-DEL,SKU0462,67
2024-01-17,HUB-DEL,SKU0463,130
2024-01-17,HUB-DEL,SKU0464,86
2024-01-17,HUB-BOM,SKU0465,65
2024-01-17,HUB-BLR,SKU0466,212
2024-01-17,HUB-DEL,SKU0467,96
2024-01-17,HUB-DEL,SKU0468,130
2024-01-17,HUB-BOM,SKU0469,79
2024-01-17,HUB-BOM,SKU0470,65
2024-01-17,HUB-BOM,SKU0471,83
2024-01-17,HUB-BLR,SKU0472,114
2024-01-17,HUB-BOM,SKU0473,84
2024-01-17,HUB-BOM,SKU0474,78
2024-01-17,HUB-BLR,SKU0475,197
2024-01-17,HUB-BOM,SKU0476,79
2024-01-17,HUB-BOM,SKU0477,59
2024-01-17,HUB-DEL,SKU0478,99
2024-01-17,HUB-BLR,SKU0479,220
2024-01-17,HUB-BLR,SKU0480,179
2024-01-17,HUB-BOM,SKU0481,82
2024-01-17,HUB-BOM,SKU0482,67
2024-01-17,HUB-BOM,SKU0483,80
2024-01-17,HUB-BLR,SKU0484,195
2024-01-17,HUB-BOM,SKU0485,83
2024-01-17,HUB-BLR,SKU0486,197
2024-01-17,HUB-DEL,SKU0487,73
2024-01-17,HUB-BLR,SKU0488,135
2024-01-17,HUB-BLR,SKU0489,202
2024-01-17,HUB-BOM,SKU0490,58
2024-01-17,HUB-DEL,SKU0491,84
2024-01-17,HUB-BLR,SKU0492,195
2024-01-17,HUB-BLR,SKU0493,187
2024-01-17,HUB-BLR,SKU0494,202
2024-01-17,HUB-BLR,SKU0495,124
2024-01-17,HUB-BOM,SKU0496,90
2024-01-17,HUB-DEL,SKU0497,132
2024-01-17,HUB-DEL,SKU0498,84
2024-01-17,HUB-DEL,SKU0499,79
2024-01-17,HUB-BLR,SKU0500,134
2024-01-18,HUB-BOM,SKU0001,56
2024-01-18,HUB-DEL,SKU0002,132
2024-01-18,HUB-DEL,SKU0003,99
2024-01-18,HUB-BLR,SKU0004,208
2024-01-18,HUB-BLR,SKU0005,150
2024-01-18,HUB-DEL,SKU0006,122
2024-01-18,HUB-DEL,SKU0007,76
2024-01-18,HUB-DEL,SKU0008,62
2024-01-18,HUB-BOM,SKU0009,81
2024-01-18,HUB-BOM,SKU0010,15
2024-01-18,HUB-DEL,SKU0011,131
2024-01-18,HUB-BLR,SKU0012,228
2024-01-18,HUB-BLR,SKU0013,130
2024-01-18,HUB-BOM,SKU0014,70
2024-01-18,HUB-DEL,SKU0015,82
2024-01-18,HUB-BLR,SKU0016,186
2024-01-18,HUB-DEL,SKU0017,102
2024-01-18,HUB-BLR,SKU0018,207
2024-01-18,HUB-BOM,SKU0019,56
2024-01-18,HUB-BOM,SKU0020,89
2024-01-18,HUB-BLR,SKU0021,148
2024-01-18,HUB-BOM,SKU0022,79
2024-01-18,HUB-BLR,SKU0023,186
2024-01-18,HUB-BOM,SKU0024,63
2024-01-18,HUB-BOM,SKU0025,62
2024-01-18,HUB-BLR,SKU0026,180
2024-01-18,HUB-DEL,SKU0027,106
2024-01-18,HUB-BOM,SKU0028,70
2024-01-18,HUB-DEL,SKU0029,121
2024-01-18,HUB-DEL,SKU0030,122
2024-01-18,HUB-DEL,SKU0031,110
2024-01-18,HUB-BOM,SKU0032,72
2024-01-18,HUB-BLR,SKU0033,111
2024-01-18,HUB-DEL,SKU0034,131
2024-01-18,HUB-BLR,SKU0035,203
2024-01-18,HUB-DEL,SKU0036,132
2024-01-18,HUB-DEL,SKU0037,124
2024-01-18,HUB-BLR,SKU0038,202
2024-01-18,HUB-DEL,SKU0039,138
2024-01-18,HUB-BOM,SKU0040,54
2024-01-18,HUB-BLR,SKU0041,204
2024-01-18,HUB-DEL,SKU0042,126
2024-01-18,HUB-DEL,SKU0043,127
2024-01-18,HUB-BLR,SKU0044,159
2024-01-18,HUB-DEL,SKU0045,84
2024-01-18,HUB-DEL,SKU0046,125
2024-01-18,HUB-DEL,SKU0047,109
2024-01-18,HUB-DEL,SKU0048,128
2024-01-18,HUB-BOM,SKU0049,57
2024-01-18,HUB-BLR,SKU0050,200
2024-01-18,HUB-BLR,SKU0051,205
2024-01-18,HUB-DEL,SKU0052,85
2024-01-18,HUB-DEL,SKU0053,99
2024-01-18,HUB-BOM,SKU0054,57
2024-01-18,HUB-DEL,SKU0055,112
2024-01-18,HUB-BOM,SKU0056,61
2024-01-18,HUB-DEL,SKU0057,117
2024-01-18,HUB-BOM,SKU0058,59
2024-01-18,HUB-DEL,SKU0059,134
2024-01-18,HUB-DEL,SKU0060,93
2024-01-18,HUB-BLR,SKU0061,119
2024-01-18,HUB-DEL,SKU0062,76
2024-01-18,HUB-BLR,SKU0063,118
2024-01-18,HUB-BOM,SKU0064,49
2024-01-18,HUB-BLR,SKU0065,113
2024-01-18,HUB-BOM,SKU0066,40
2024-01-18,HUB-BOM,SKU0067,81
2024-01-18,HUB-DEL,SKU0068,90
2024-01-18,HUB-BLR,SKU0069,133
2024-01-18,HUB-BOM,SKU0070,63
2024-01-18,HUB-BLR,SKU0071,184
2024-01-18,HUB-BLR,SKU0072,166
2024-01-18,HUB-BLR,SKU0073,124
2024-01-18,HUB-BLR,SKU0074,139
2024-01-18,HUB-DEL,SKU0075,82
2024-01-18,HUB-BOM,SKU0076,52
2024-01-18,HUB-BOM,SKU0077,60
2024-01-18,HUB-DEL,SKU0078,106
2024-01-18,HUB-BLR,SKU0079,182
2024-01-18,HUB-DEL,SKU0080,123
2024-01-18,HUB-BLR,SKU0081,137
2024-01-18,HUB-BLR,SKU0082,165
2024-01-18,HUB-BOM,SKU0083,63
2024-01-18,HUB-BOM,SKU0084,86
2024-01-18,HUB-BOM,SKU0085,61
2024-01-18,HUB-DEL,SKU0086,130
2024-01-18,HUB-BLR,SKU0087,194
2024-01-18,HUB-BOM,SKU0088,38
2024-01-18,HUB-BLR,SKU0089,156
2024-01-18,HUB-BOM,SKU0090,79
2024-01-18,HUB-BLR,SKU0091,175
2024-01-18,HUB-DEL,SKU0092,95
2024-01-18,HUB-BLR,SKU0093,139
2024-01-18,HUB-BLR,SKU0094,116
2024-01-18,HUB-DEL,SKU0095,73
2024-01-18,HUB-BOM,SKU0096,85
2024-01-18,HUB-BOM,SKU0097,52
2024-01-18,HUB-DEL,SKU0098,136
2024-01-18,HUB-BLR,SKU0099,153
2024-01-18,HUB-DEL,SKU0100,87
2024-01-18,HUB-BLR,SKU0101,161
2024-01-18,HUB-DEL,SKU0102,84
2024-01-18,HUB-DEL,SKU0103,102
2024-01-18,HUB-DEL,SKU0104,102
2024-01-18,HUB-BLR,SKU0105,142
2024-01-18,HUB-BOM,SKU0106,43
2024-01-18,HUB-BOM,SKU0107,68
2024-01-18,HUB-BOM,SKU0108,78
2024-01-18,HUB-BLR,SKU0109,214
2024-01-18,HUB-BLR,SKU0110,159
2024-01-18,HUB-DEL,SKU0111,85
2024-01-18,HUB-BLR,SKU0112,214
2024-01-18,HUB-DEL,SKU0113,73
2024-01-18,HUB-BOM,SKU0114,52
2024-01-18,HUB-DEL,SKU0115,125
2024-01-18,HUB-BOM,SKU0116,55
2024-01-18,HUB-DEL,SKU0117,121
2024-01-18,HUB-BOM,SKU0118,70
2024-01-18,HUB-BOM,SKU0119,85
2024-01-18,HUB-BLR,SKU0120,189
2024-01-18,HUB-BLR,SKU0121,202
2024-01-18,HUB-BLR,SKU0122,134
2024-01-18,HUB-BOM,SKU0123,51
2024-01-18,HUB-BOM,SKU0124,66
2024-01-18,HUB-DEL,SKU0125,95
2024-01-18,HUB-BOM,SKU0126,71
2024-01-18,HUB-BOM,SKU0127,71
2024-01-18,HUB-DEL,SKU0128,129
2024-01-18,HUB-BOM,SKU0129,48
2024-01-18,HUB-BLR,SKU0130,148
2024-01-18,HUB-BLR,SKU0131,192
2024-01-18,HUB-BLR,SKU0132,177
2024-01-18,HUB-DEL,SKU0133,98
2024-01-18,HUB-DEL,SKU0134,138
2024-01-18,HUB-DEL,SKU0135,105
2024-01-18,HUB-BOM,SKU0136,48
2024-01-18,HUB-BLR,SKU0137,158
2024-01-18,HUB-DEL,SKU0138,83
2024-01-18,HUB-BOM,SKU0139,59
2024-01-18,HUB-BLR,SKU0140,196
2024-01-18,HUB-DEL,SKU0141,131
2024-01-18,HUB-DEL,SKU0142,84
2024-01-18,HUB-BLR,SKU0143,171
2024-01-18,HUB-DEL,SKU0144,115
2024-01-18,HUB-BLR,SKU0145,133
2024-01-18,HUB-BOM,SKU0146,60
2024-01-18,HUB-BOM,SKU0147,76
2024-01-18,HUB-BLR,SKU0148,184
2024-01-18,HUB-DEL,SKU0149,92
2024-01-18,HUB-BOM,SKU0150,68
2024-01-18,HUB-BOM,SKU0151,86
2024-01-18,HUB-BOM,SKU0152,54
2024-01-18,HUB-BLR,SKU0153,210
2024-01-18,HUB-BOM,SKU0154,70
2024-01-18,HUB-BOM,SKU0155,76
2024-01-18,HUB-BLR,SKU0156,192
2024-01-18,HUB-DEL,SKU0157,86
2024-01-18,HUB-BLR,SKU0158,118
2024-01-18,HUB-BOM,SKU0159,81
2024-01-18,HUB-BOM,SKU0160,47
2024-01-18,HUB-BOM,SKU0161,87
2024-01-18,HUB-BLR,SKU0162,150
2024-01-18,HUB-DEL,SKU0163,131
2024-01-18,HUB-BOM,SKU0164,50
2024-01-18,HUB-BLR,SKU0165,149
2024-01-18,HUB-BLR,SKU0166,225
2024-01-18,HUB-BLR,SKU0167,175
2024-01-18,HUB-BOM,SKU0168,68
2024-01-18,HUB-BLR,SKU0169,174
2024-01-18,HUB-BOM,SKU0170,75
2024-01-18,HUB-BOM,SKU0171,90
2024-01-18,HUB-BLR,SKU0172,199
2024-01-18,HUB-DEL,SKU0173,93
2024-01-18,HUB-BOM,SKU0174,83
2024-01-18,HUB-BLR,SKU0175,147
2024-01-18,HUB-BOM,SKU0176,67
2024-01-18,HUB-BOM,SKU0177,67
2024-01-18,HUB-BOM,SKU0178,69
2024-01-18,HUB-BLR,SKU0179,143
2024-01-18,HUB-BOM,SKU0180,69
2024-01-18,HUB-BOM,SKU0181,57
2024-01-18,HUB-BLR,SKU0182,228
2024-01-18,HUB-BLR,SKU0183,114
2024-01-18,HUB-DEL,SKU0184,65
2024-01-18,HUB-BLR,SKU0185,121
2024-01-18,HUB-BOM,SKU0186,83
2024-01-18,HUB-DEL,SKU0187,129
2024-01-18,HUB-DEL,SKU0188,91
2024-01-18,HUB-BOM,SKU0189,83
2024-01-18,HUB-DEL,SKU0190,118
2024-01-18,HUB-BOM,SKU0191,61
2024-01-18,HUB-BLR,SKU0192,142
2024-01-18,HUB-BOM,SKU0193,42
2024-01-18,HUB-DEL,SKU0194,96
2024-01-18,HUB-BOM,SKU0195,60
2024-01-18,HUB-DEL,SKU0196,116
2024-01-18,HUB-BLR,SKU0197,197
2024-01-18,HUB-BLR,SKU0198,228
2024-01-18,HUB-BOM,SKU0199,70
2024-01-18,HUB-BOM,SKU0200,85
2024-01-18,HUB-BLR,SKU0201,162
2024-01-18,HUB-DEL,SKU0202,107
2024-01-18,HUB-BLR,SKU0203,221
2024-01-18,HUB-DEL,SKU0204,107
2024-01-18,HUB-BLR,SKU0205,228
2024-01-18,HUB-BLR,SKU0206,165
2024-01-18,HUB-DEL,SKU0207,111
2024-01-18,HUB-DEL,SKU0208,81
2024-01-18,HUB-BOM,SKU0209,50
2024-01-18,HUB-BOM,SKU0210,79
2024-01-18,HUB-BLR,SKU0211,119
2024-01-18,HUB-DEL,SKU0212,82
2024-01-18,HUB-BOM,SKU0213,62
2024-01-18,HUB-BOM,SKU0214,65
2024-01-18,HUB-DEL,SKU0215,85
2024-01-18,HUB-BOM,SKU0216,76
2024-01-18,HUB-BLR,SKU0217,182
2024-01-18,HUB-BOM,SKU0218,90
2024-01-18,HUB-BOM,SKU0219,70
2024-01-18,HUB-BOM,SKU0220,85
2024-01-18,HUB-DEL,SKU0221,136
2024-01-18,HUB-BLR,SKU0222,195
2024-01-18,HUB-BOM,SKU0223,80
2024-01-18,HUB-BLR,SKU0224,198
2024-01-18,HUB-DEL,SKU0225,108
2024-01-18,HUB-DEL,SKU0226,121
2024-01-18,HUB-BLR,SKU0227,171
2024-01-18,HUB-BOM,SKU0228,66
2024-01-18,HUB-BLR,SKU0229,214
2024-01-18,HUB-DEL,SKU0230,123
2024-01-18,HUB-DEL,SKU0231,131
2024-01-18,HUB-BLR,SKU0232,224
2024-01-18,HUB-DEL,SKU0233,107
2024-01-18,HUB-BLR,SKU0234,148
2024-01-18,HUB-DEL,SKU0235,87
2024-01-18,HUB-BLR,SKU0236,152
2024-01-18,HUB-BLR,SKU0237,202
2024-01-18,HUB-DEL,SKU0238,99
2024-01-18,HUB-BLR,SKU0239,162
2024-01-18,HUB-DEL,SKU0240,127
2024-01-18,HUB-BOM,SKU0241,60
2024-01-18,HUB-BLR,SKU0242,149
2024-01-18,HUB-DEL,SKU0243,98
2024-01-18,HUB-BLR,SKU0244,195
2024-01-18,HUB-DEL,SKU0245,72
2024-01-18,HUB-BOM,SKU0246,69
2024-01-18,HUB-BLR,SKU0247,175
2024-01-18,HUB-BLR,SKU0248,142
2024-01-18,HUB-DEL,SKU0249,134
2024-01-18,HUB-BOM,SKU0250,59
2024-01-18,HUB-BLR,SKU0251,148
2024-01-18,HUB-BOM,SKU0252,51
2024-01-18,HUB-DEL,SKU0253,125
2024-01-18,HUB-BOM,SKU0254,58
2024-01-18,HUB-BOM,SKU0255,77
2024-01-18,HUB-DEL,SKU0256,88
2024-01-18,HUB-BOM,SKU0257,69
2024-01-18,HUB-BLR,SKU0258,194
2024-01-18,HUB-BOM,SKU0259,72
2024-01-18,HUB-BOM,SKU0260,50
2024-01-18,HUB-DEL,SKU0261,138
2024-01-18,HUB-BOM,SKU0262,69
2024-01-18,HUB-BOM,SKU0263,76
2024-01-18,HUB-DEL,SKU0264,93
2024-01-18,HUB-DEL,SKU0265,133
2024-01-18,HUB-BOM,SKU0266,68
2024-01-18,HUB-DEL,SKU0267,98
2024-01-18,HUB-DEL,SKU0268,79
2024-01-18,HUB-BLR,SKU0269,147
2024-01-18,HUB-BLR,SKU0270,149
2024-01-18,HUB-BLR,SKU0271,115
2024-01-18,HUB-BOM,SKU0272,54
2024-01-18,HUB-BOM,SKU0273,51
2024-01-18,HUB-BOM,SKU0274,89
2024-01-18,HUB-BOM,SKU0275,72
2024-01-18,HUB-BOM,SKU0276,58
2024-01-18,HUB-DEL,SKU0277,125
2024-01-18,HUB-BOM,SKU0278,62
2024-01-18,HUB-BOM,SKU0279,47
2024-01-18,HUB-BOM,SKU0280,83
2024-01-18,HUB-DEL,SKU0281,114
2024-01-18,HUB-DEL,SKU0282,133
2024-01-18,HUB-BLR,SKU0283,214
2024-01-18,HUB-DEL,SKU0284,111
2024-01-18,HUB-BLR,SKU0285,188
2024-01-18,HUB-DEL,SKU0286,126
2024-01-18,HUB-BOM,SKU0287,90
2024-01-18,HUB-BLR,SKU0288,201
2024-01-18,HUB-DEL,SKU0289,107
2024-01-18,HUB-BLR,SKU0290,174
2024-01-18,HUB-BLR,SKU0291,175
2024-01-18,HUB-BOM,SKU0292,63
2024-01-18,HUB-DEL,SKU0293,74
2024-01-18,HUB-BLR,SKU0294,141
2024-01-18,HUB-BLR,SKU0295,173
2024-01-18,HUB-DEL,SKU0296,75
2024-01-18,HUB-DEL,SKU0297,135
2024-01-18,HUB-DEL,SKU0298,83
2024-01-18,HUB-BLR,SKU0299,200
2024-01-18,HUB-BOM,SKU0300,70
2024-01-18,HUB-DEL,SKU0301,121
2024-01-18,HUB-BOM,SKU0302,64
2024-01-18,HUB-BLR,SKU0303,131
2024-01-18,HUB-BLR,SKU0304,142
2024-01-18,HUB-BLR,SKU0305,130
2024-01-18,HUB-DEL,SKU0306,121
2024-01-18,HUB-BOM,SKU0307,47
2024-01-18,HUB-DEL,SKU0308,124
2024-01-18,HUB-BLR,SKU0309,149
2024-01-18,HUB-BOM,SKU0310,61
2024-01-18,HUB-BOM,SKU0311,86
2024-01-18,HUB-DEL,SKU0312,105
2024-01-18,HUB-BLR,SKU0313,143
2024-01-18,HUB-DEL,SKU0314,93
2024-01-18,HUB-BOM,SKU0315,75
2024-01-18,HUB-DEL,SKU0316,107
2024-01-18,HUB-DEL,SKU0317,128
2024-01-18,HUB-DEL,SKU0318,132
2024-01-18,HUB-BOM,SKU0319,53
2024-01-18,HUB-BLR,SKU0320,156
2024-01-18,HUB-DEL,SKU0321,128
2024-01-18,HUB-BLR,SKU0322,157
2024-01-18,HUB-BLR,SKU0323,109
2024-01-18,HUB-BLR,SKU0324,141
2024-01-18,HUB-DEL,SKU0325,96
2024-01-18,HUB-BLR,SKU0326,150
2024-01-18,HUB-BLR,SKU0327,157
2024-01-18,HUB-DEL,SKU0328,82
2024-01-18,HUB-BLR,SKU0329,189
2024-01-18,HUB-BOM,SKU0330,51
2024-01-18,HUB-BOM,SKU0331,76
2024-01-18,HUB-BLR,SKU0332,208
2024-01-18,HUB-BLR,SKU0333,120
2024-01-18,HUB-DEL,SKU0334,74
2024-01-18,HUB-BLR,SKU0335,205
2024-01-18,HUB-BLR,SKU0336,187
2024-01-18,HUB-BOM,SKU0337,69
2024-01-18,HUB-BOM,SKU0338,85
2024-01-18,HUB-DEL,SKU0339,84
2024-01-18,HUB-BOM,SKU0340,50
2024-01-18,HUB-DEL,SKU0341,84
2024-01-18,HUB-DEL,SKU0342,114
2024-01-18,HUB-BOM,SKU0343,73
2024-01-18,HUB-BLR,SKU0344,215
2024-01-18,HUB-BLR,SKU0345,117
2024-01-18,HUB-DEL,SKU0346,126
2024-01-18,HUB-BOM,SKU0347,76
2024-01-18,HUB-BLR,SKU0348,140
2024-01-18,HUB-BOM,SKU0349,49
2024-01-18,HUB-BOM,SKU0350,90
2024-01-18,HUB-BOM,SKU0351,62
2024-01-18,HUB-BLR,SKU0352,182
2024-01-18,HUB-BOM,SKU0353,85
2024-01-18,HUB-BLR,SKU0354,212
2024-01-18,HUB-BOM,SKU0355,85
2024-01-18,HUB-DEL,SKU0356,132
2024-01-18,HUB-BLR,SKU0357,117
2024-01-18,HUB-BOM,SKU0358,84
2024-01-18,HUB-BLR,SKU0359,158
2024-01-18,HUB-BLR,SKU0360,178
2024-01-18,HUB-BLR,SKU0361,213
2024-01-18,HUB-BLR,SKU0362,158
2024-01-18,HUB-BLR,SKU0363,177
2024-01-18,HUB-DEL,SKU0364,86
2024-01-18,HUB-BOM,SKU0365,74
2024-01-18,HUB-BLR,SKU0366,125
2024-01-18,HUB-BLR,SKU0367,184
2024-01-18,HUB-BLR,SKU0368,174
2024-01-18,HUB-BLR,SKU0369,210
2024-01-18,HUB-BOM,SKU0370,72
2024-01-18,HUB-BLR,SKU0371,177
2024-01-18,HUB-BOM,SKU0372,80
2024-01-18,HUB-BOM,SKU0373,53
2024-01-18,HUB-BOM,SKU0374,68
2024-01-18,HUB-BOM,SKU0375,61
2024-01-18,HUB-DEL,SKU0376,82
2024-01-18,HUB-BLR,SKU0377,124
2024-01-18,HUB-BOM,SKU0378,58
2024-01-18,HUB-DEL,SKU0379,104
2024-01-18,HUB-BOM,SKU0380,60
2024-01-18,HUB-DEL,SKU0381,82
2024-01-18,HUB-DEL,SKU0382,105
2024-01-18,HUB-BLR,SKU0383,174
2024-01-18,HUB-DEL,SKU0384,117
2024-01-18,HUB-BLR,SKU0385,142
2024-01-18,HUB-DEL,SKU0386,119
2024-01-18,HUB-BOM,SKU0387,79
2024-01-18,HUB-BLR,SKU0388,156
2024-01-18,HUB-BOM,SKU0389,72
2024-01-18,HUB-DEL,SKU0390,128
2024-01-18,HUB-BOM,SKU0391,79
2024-01-18,HUB-BOM,SKU0392,49
2024-01-18,HUB-DEL,SKU0393,118
2024-01-18,HUB-BLR,SKU0394,210
2024-01-18,HUB-BOM,SKU0395,60
2024-01-18,HUB-BOM,SKU0396,89
2024-01-18,HUB-BLR,SKU0397,214
2024-01-18,HUB-DEL,SKU0398,70
2024-01-18,HUB-DEL,SKU0399,121
2024-01-18,HUB-BOM,SKU0400,49
2024-01-18,HUB-BLR,SKU0401,181
2024-01-18,HUB-BOM,SKU0402,61
2024-01-18,HUB-DEL,SKU0403,89
2024-01-18,HUB-BLR,SKU0404,174
2024-01-18,HUB-BLR,SKU0405,169
2024-01-18,HUB-BOM,SKU0406,54
2024-01-18,HUB-BLR,SKU0407,191
2024-01-18,HUB-BOM,SKU0408,55
2024-01-18,HUB-BLR,SKU0409,203
2024-01-18,HUB-BOM,SKU0410,58
2024-01-18,HUB-BOM,SKU0411,82
2024-01-18,HUB-DEL,SKU0412,124
2024-01-18,HUB-BLR,SKU0413,215
2024-01-18,HUB-DEL,SKU0414,74
2024-01-18,HUB-BOM,SKU0415,81
2024-01-18,HUB-DEL,SKU0416,114
2024-01-18,HUB-DEL,SKU0417,97
2024-01-18,HUB-BLR,SKU0418,158
2024-01-18,HUB-BLR,SKU0419,224
2024-01-18,HUB-BOM,SKU0420,78
2024-01-18,HUB-BOM,SKU0421,87
2024-01-18,HUB-DEL,SKU0422,84
2024-01-18,HUB-BLR,SKU0423,177
2024-01-18,HUB-DEL,SKU0424,87
2024-01-18,HUB-BOM,SKU0425,84
2024-01-18,HUB-DEL,SKU0426,118
2024-01-18,HUB-DEL,SKU0427,133
2024-01-18,HUB-BOM,SKU0428,84
2024-01-18,HUB-BLR,SKU0429,147
2024-01-18,HUB-BLR,SKU0430,131
2024-01-18,HUB-BOM,SKU0431,63
2024-01-18,HUB-BOM,SKU0432,77
2024-01-18,HUB-BLR,SKU0433,147
2024-01-18,HUB-BOM,SKU0434,72
2024-01-18,HUB-BLR,SKU0435,126
2024-01-18,HUB-BOM,SKU0436,82
2024-01-18,HUB-BOM,SKU0437,56
2024-01-18,HUB-BOM,SKU0438,84
2024-01-18,HUB-DEL,SKU0439,93
2024-01-18,HUB-BLR,SKU0440,193
