Shipment_Leg_ID,Leg_Type,Transport_Mode,Origin,Destination,Dispatch_Timestamp,Arrival_Timestamp,Transportation_Cost
SL003619,Final-Mile,LTL,HUB-BLR,ST071,2024-05-17 10:00:00,2024-05-17 18:39:25.714286,3052.35
SL003620,Final-Mile,LTL,HUB-BOM,ST036,2024-05-17 10:00:00,2024-05-17 18:05:08.571429,2999.0
SL003621,Final-Mile,LTL,HUB-BOM,ST048,2024-05-17 10:00:00,2024-05-17 22:42:51.428571,2532.2
SL003622,Final-Mile,LTL,HUB-BOM,ST055,2024-05-17 10:00:00,2024-05-17 22:06:51.428571,2366.0
SL003623,Final-Mile,LTL,HUB-DEL,ST015,2024-05-17 10:00:00,2024-05-17 23:48:00.000000,2610.2
SL003624,Final-Mile,LTL,HUB-DEL,ST019,2024-05-17 10:00:00,2024-05-17 20:48:00.000000,2811.3
SL003625,Final-Mile,LTL,HUB-DEL,ST020,2024-05-17 10:00:00,2024-05-17 14:20:34.285714,2413.8
SL003626,Final-Mile,LTL,HUB-DEL,ST024,2024-05-17 10:00:00,2024-05-17 18:08:34.285714,2691.0
SL003627,Final-Mile,LTL,HUB-DEL,ST025,2024-05-17 10:00:00,2024-05-17 21:32:34.285714,2754.75
SL003628,Final-Mile,LTL,HUB-DEL,ST026,2024-05-17 10:00:00,2024-05-17 19:05:08.571429,2600.95
SL003629,Final-Mile,LTL,HUB-DEL,ST028,2024-05-17 10:00:00,2024-05-17 13:46:17.142857,2541.6
SL003630,Final-Mile,LTL,HUB-DEL,ST032,2024-05-17 10:00:00,2024-05-17 17:39:25.714286,2486.8
SL003631,Final-Mile,LTL,HUB-BLR,ST064,2024-05-18 10:00:00,2024-05-18 22:49:42.857143,2686.45
SL003632,Final-Mile,LTL,HUB-BOM,ST038,2024-05-18 10:00:00,2024-05-19 00:30:51.428571,3098.3
SL003633,Final-Mile,LTL,HUB-BOM,ST039,2024-05-18 10:00:00,2024-05-18 17:37:42.857143,2908.8
SL003634,Final-Mile,LTL,HUB-BOM,ST051,2024-05-18 10:00:00,2024-05-18 18:12:00.000000,2363.9
SL003635,Final-Mile,LTL,HUB-DEL,ST002,2024-05-18 10:00:00,2024-05-18 18:48:00.000000,2835.3
SL003636,Final-Mile,LTL,HUB-DEL,ST009,2024-05-18 10:00:00,2024-05-19 01:03:25.714286,3360.7
SL003637,Final-Mile,LTL,HUB-DEL,ST014,2024-05-18 10:00:00,2024-05-18 20:12:00.000000,2687.4
SL003638,Final-Mile,LTL,HUB-DEL,ST015,2024-05-18 10:00:00,2024-05-18 21:37:42.857143,2506.25
SL003639,Final-Mile,LTL,HUB-DEL,ST019,2024-05-18 10:00:00,2024-05-18 19:17:08.571429,2936.8
SL003640,Final-Mile,LTL,HUB-DEL,ST020,2024-05-18 10:00:00,2024-05-18 15:24:00.000000,2416.0
SL003641,Final-Mile,LTL,HUB-DEL,ST032,2024-05-18 10:00:00,2024-05-18 17:00:00.000000,3160.2
SL003642,Final-Mile,LTL,HUB-BLR,ST073,2024-05-19 10:00:00,2024-05-19 18:48:00.000000,2816.4
SL003643,Final-Mile,LTL,HUB-BOM,ST034,2024-05-19 10:00:00,2024-05-19 18:12:00.000000,2645.0
SL003644,Final-Mile,LTL,HUB-BOM,ST045,2024-05-19 10:00:00,2024-05-19 13:51:25.714286,2839.0
SL003645,Final-Mile,LTL,HUB-BOM,ST048,2024-05-19 10:00:00,2024-05-20 00:53:08.571429,3116.35
SL003646,Final-Mile,LTL,HUB-BOM,ST052,2024-05-19 10:00:00,2024-05-19 23:34:17.142857,3012.5
SL003647,Final-Mile,LTL,HUB-BOM,ST053,2024-05-19 10:00:00,2024-05-19 19:42:51.428571,3112.0
SL003648,Final-Mile,LTL,HUB-BOM,ST054,2024-05-19 10:00:00,2024-05-20 00:37:42.857143,2771.1
SL003649,Final-Mile,LTL,HUB-DEL,ST006,2024-05-19 10:00:00,2024-05-19 18:01:42.857143,2969.8
SL003650,Final-Mile,LTL,HUB-DEL,ST023,2024-05-19 10:00:00,2024-05-19 21:53:08.571429,3224.8
SL003651,Final-Mile,LTL,HUB-DEL,ST027,2024-05-19 10:00:00,2024-05-19 21:10:17.142857,2615.2
SL003652,Final-Mile,LTL,HUB-BLR,ST072,2024-05-20 10:00:00,2024-05-20 22:12:00.000000,2350.7
SL003653,Final-Mile,LTL,HUB-BOM,ST043,2024-05-20 10:00:00,2024-05-20 19:20:34.285714,2677.6
SL003654,Final-Mile,LTL,HUB-BOM,ST048,2024-05-20 10:00:00,2024-05-20 14:00:00.000000,2314.65
SL003655,Final-Mile,LTL,HUB-DEL,ST001,2024-05-20 10:00:00,2024-05-20 22:42:51.428571,3071.5
SL003656,Final-Mile,LTL,HUB-DEL,ST009,2024-05-20 10:00:00,2024-05-20 18:39:25.714286,3043.8
SL003657,Final-Mile,LTL,HUB-DEL,ST019,2024-05-20 10:00:00,2024-05-21 00:08:34.285714,2906.1
SL003658,Final-Mile,LTL,HUB-DEL,ST030,2024-05-20 10:00:00,2024-05-20 15:17:08.571429,2492.0
SL003659,Final-Mile,LTL,HUB-BLR,ST061,2024-05-21 10:00:00,2024-05-21 15:20:34.285714,2882.8
SL003660,Final-Mile,LTL,HUB-BLR,ST062,2024-05-21 10:00:00,2024-05-21 15:42:51.428571,2496.5
SL003661,Final-Mile,LTL,HUB-BLR,ST072,2024-05-21 10:00:00,2024-05-22 01:32:34.285714,3037.45
SL003662,Final-Mile,LTL,HUB-BOM,ST036,2024-05-21 10:00:00,2024-05-22 00:13:42.857143,3006.6
SL003663,Final-Mile,LTL,HUB-BOM,ST044,2024-05-21 10:00:00,2024-05-21 19:56:34.285714,2805.9
SL003664,Final-Mile,LTL,HUB-BOM,ST050,2024-05-21 10:00:00,2024-05-21 15:51:25.714286,2259.8
SL003665,Final-Mile,LTL,HUB-BOM,ST054,2024-05-21 10:00:00,2024-05-21 18:54:51.428571,2289.75
SL003666,Final-Mile,LTL,HUB-DEL,ST002,2024-05-21 10:00:00,2024-05-21 16:13:42.857143,2349.4
SL003667,Final-Mile,LTL,HUB-DEL,ST004,2024-05-21 10:00:00,2024-05-21 22:18:51.428571,2914.0
SL003668,Final-Mile,LTL,HUB-DEL,ST007,2024-05-21 10:00:00,2024-05-21 23:27:25.714286,3108.7
SL003669,Final-Mile,LTL,HUB-DEL,ST025,2024-05-21 10:00:00,2024-05-21 15:27:25.714286,2985.55
SL003670,Final-Mile,LTL,HUB-DEL,ST031,2024-05-21 10:00:00,2024-05-21 23:46:17.142857,2561.4
SL003671,Final-Mile,LTL,HUB-BLR,ST059,2024-05-22 10:00:00,2024-05-22 23:39:25.714286,2750.6
SL003672,Final-Mile,LTL,HUB-BOM,ST033,2024-05-22 10:00:00,2024-05-22 21:00:00.000000,2897.0
SL003673,Final-Mile,LTL,HUB-BOM,ST050,2024-05-22 10:00:00,2024-05-23 01:29:08.571429,3002.1
SL003674,Final-Mile,LTL,HUB-BOM,ST057,2024-05-22 10:00:00,2024-05-22 16:44:34.285714,2499.7
SL003675,Final-Mile,LTL,HUB-DEL,ST004,2024-05-22 10:00:00,2024-05-22 20:17:08.571429,2391.95
SL003676,Final-Mile,LTL,HUB-DEL,ST010,2024-05-22 10:00:00,2024-05-23 00:06:51.428571,2657.7
SL003677,Final-Mile,LTL,HUB-DEL,ST012,2024-05-22 10:00:00,2024-05-22 22:00:00.000000,2706.4
SL003678,Final-Mile,LTL,HUB-DEL,ST016,2024-05-22 10:00:00,2024-05-22 13:05:08.571429,2617.0
SL003679,Final-Mile,LTL,HUB-DEL,ST032,2024-05-22 10:00:00,2024-05-23 00:44:34.285714,2784.2
SL003680,Final-Mile,LTL,HUB-BLR,ST065,2024-05-23 10:00:00,2024-05-23 19:37:42.857143,2529.2
SL003681,Final-Mile,LTL,HUB-BOM,ST041,2024-05-23 10:00:00,2024-05-23 19:17:08.571429,3327.2
SL003682,Final-Mile,LTL,HUB-DEL,ST019,2024-05-23 10:00:00,2024-05-24 00:12:00.000000,2644.5
SL003683,Final-Mile,LTL,HUB-DEL,ST028,2024-05-23 10:00:00,2024-05-23 20:39:25.714286,3059.55
SL003684,Final-Mile,LTL,HUB-DEL,ST029,2024-05-23 10:00:00,2024-05-23 12:58:17.142857,2324.65
SL003685,Final-Mile,LTL,HUB-DEL,ST030,2024-05-23 10:00:00,2024-05-23 13:32:34.285714,2794.8
SL003686,Final-Mile,LTL,HUB-BLR,ST063,2024-05-24 10:00:00,2024-05-24 21:32:34.285714,2604.5
SL003687,Final-Mile,LTL,HUB-BOM,ST037,2024-05-24 10:00:00,2024-05-24 20:51:25.714286,3117.2
SL003688,Final-Mile,LTL,HUB-BOM,ST041,2024-05-24 10:00:00,2024-05-24 12:12:00.000000,2416.1
SL003689,Final-Mile,LTL,HUB-BOM,ST047,2024-05-24 10:00:00,2024-05-24 19:06:51.428571,2327.0
SL003690,Final-Mile,LTL,HUB-BOM,ST053,2024-05-24 10:00:00,2024-05-24 22:06:51.428571,2646.45
SL003691,Final-Mile,LTL,HUB-DEL,ST013,2024-05-24 10:00:00,2024-05-24 14:18:51.428571,2997.0
SL003692,Final-Mile,LTL,HUB-DEL,ST023,2024-05-24 10:00:00,2024-05-24 14:15:25.714286,2948.0
SL003693,Final-Mile,LTL,HUB-DEL,ST025,2024-05-24 10:00:00,2024-05-24 15:37:42.857143,3023.65
SL003694,Final-Mile,LTL,HUB-DEL,ST029,2024-05-24 10:00:00,2024-05-25 00:27:25.714286,2721.0
SL003695,Final-Mile,LTL,HUB-BOM,ST035,2024-05-25 10:00:00,2024-05-25 17:58:17.142857,2425.9
SL003696,Final-Mile,LTL,HUB-BOM,ST037,2024-05-25 10:00:00,2024-05-25 22:30:51.428571,2725.0
SL003697,Final-Mile,LTL,HUB-BOM,ST044,2024-05-25 10:00:00,2024-05-26 00:44:34.285714,3111.9
SL003698,Final-Mile,LTL,HUB-DEL,ST012,2024-05-25 10:00:00,2024-05-25 21:49:42.857143,2675.65
SL003699,Final-Mile,LTL,HUB-BOM,ST042,2024-05-26 10:00:00,2024-05-26 18:58:17.142857,2363.2
SL003700,Final-Mile,LTL,HUB-BOM,ST049,2024-05-26 10:00:00,2024-05-26 19:49:42.857143,2842.25
SL003701,Final-Mile,LTL,HUB-BOM,ST055,2024-05-26 10:00:00,2024-05-26 23:24:00.000000,2966.6
SL003702,Final-Mile,LTL,HUB-BOM,ST057,2024-05-26 10:00:00,2024-05-26 20:29:08.571429,2422.3
SL003703,Final-Mile,LTL,HUB-DEL,ST012,2024-05-26 10:00:00,2024-05-26 18:00:00.000000,2587.3
SL003704,Final-Mile,LTL,HUB-DEL,ST017,2024-05-26 10:00:00,2024-05-26 15:20:34.285714,2985.5
SL003705,Final-Mile,LTL,HUB-DEL,ST021,2024-05-26 10:00:00,2024-05-27 00:17:08.571429,2734.8
SL003706,Final-Mile,LTL,HUB-DEL,ST023,2024-05-26 10:00:00,2024-05-26 13:24:00.000000,2436.1
SL003707,Final-Mile,LTL,HUB-BOM,ST036,2024-05-27 10:00:00,2024-05-27 19:34:17.142857,3135.6
SL003708,Final-Mile,LTL,HUB-BOM,ST040,2024-05-27 10:00:00,2024-05-27 16:58:17.142857,2874.75
SL003709,Final-Mile,LTL,HUB-BOM,ST050,2024-05-27 10:00:00,2024-05-27 22:17:08.571429,2977.75
SL003710,Final-Mile,LTL,HUB-BOM,ST054,2024-05-27 10:00:00,2024-05-27 23:39:25.714286,3097.5
SL003711,Final-Mile,LTL,HUB-BOM,ST055,2024-05-27 10:00:00,2024-05-27 20:24:00.000000,2708.3
SL003712,Final-Mile,LTL,HUB-BOM,ST058,2024-05-27 10:00:00,2024-05-27 23:18:51.428571,2667.95
SL003713,Final-Mile,LTL,HUB-DEL,ST004,2024-05-27 10:00:00,2024-05-27 17:44:34.285714,2661.55
SL003714,Final-Mile,LTL,HUB-DEL,ST006,2024-05-27 10:00:00,2024-05-27 18:34:17.142857,2521.9
SL003715,Final-Mile,LTL,HUB-DEL,ST007,2024-05-27 10:00:00,2024-05-27 16:37:42.857143,2754.15
SL003716,Final-Mile,LTL,HUB-DEL,ST008,2024-05-27 10:00:00,2024-05-27 23:12:00.000000,2698.8
SL003717,Final-Mile,LTL,HUB-DEL,ST011,2024-05-27 10:00:00,2024-05-27 19:44:34.285714,3093.0
SL003718,Final-Mile,LTL,HUB-DEL,ST020,2024-05-27 10:00:00,2024-05-27 22:25:42.857143,3069.2
SL003719,Final-Mile,LTL,HUB-BLR,ST061,2024-05-28 10:00:00,2024-05-28 20:01:42.857143,2940.4
SL003720,Final-Mile,LTL,HUB-BOM,ST043,2024-05-28 10:00:00,2024-05-28 19:00:00.000000,2372.4
SL003721,Final-Mile,LTL,HUB-BOM,ST046,2024-05-28 10:00:00,2024-05-28 19:03:25.714286,2367.1
SL003722,Final-Mile,LTL,HUB-DEL,ST005,2024-05-28 10:00:00,2024-05-28 14:18:51.428571,2582.2
SL003723,Final-Mile,LTL,HUB-DEL,ST014,2024-05-28 10:00:00,2024-05-28 21:48:00.000000,2793.15
SL003724,Final-Mile,LTL,HUB-DEL,ST016,2024-05-28 10:00:00,2024-05-28 16:37:42.857143,2487.35
SL003725,Final-Mile,LTL,HUB-DEL,ST017,2024-05-28 10:00:00,2024-05-28 15:41:08.571429,3072.05
SL003726,Final-Mile,LTL,HUB-DEL,ST030,2024-05-28 10:00:00,2024-05-28 15:37:42.857143,2526.2
SL003727,Final-Mile,LTL,HUB-DEL,ST032,2024-05-28 10:00:00,2024-05-28 19:46:17.142857,3117.8
SL003728,Final-Mile,LTL,HUB-BLR,ST060,2024-05-29 10:00:00,2024-05-29 15:49:42.857143,3207.0
SL003729,Final-Mile,LTL,HUB-BLR,ST071,2024-05-29 10:00:00,2024-05-29 17:36:00.000000,3065.0
SL003730,Final-Mile,LTL,HUB-BOM,ST033,2024-05-29 10:00:00,2024-05-29 14:05:08.571429,2889.5
SL003731,Final-Mile,LTL,HUB-BOM,ST037,2024-05-29 10:00:00,2024-05-29 16:06:51.428571,2321.0
SL003732,Final-Mile,LTL,HUB-BOM,ST045,2024-05-29 10:00:00,2024-05-29 12:32:34.285714,2471.15
SL003733,Final-Mile,LTL,HUB-BOM,ST050,2024-05-29 10:00:00,2024-05-29 21:03:25.714286,2898.0
SL003734,Final-Mile,LTL,HUB-BOM,ST058,2024-05-29 10:00:00,2024-05-29 19:10:17.142857,3189.3
SL003735,Final-Mile,LTL,HUB-DEL,ST008,2024-05-29 10:00:00,2024-05-29 19:27:25.714286,2465.6
SL003736,Final-Mile,LTL,HUB-DEL,ST018,2024-05-29 10:00:00,2024-05-29 18:10:17.142857,2900.0
SL003737,Final-Mile,LTL,HUB-DEL,ST020,2024-05-29 10:00:00,2024-05-29 17:05:08.571429,2875.1
SL003738,Final-Mile,LTL,HUB-DEL,ST022,2024-05-29 10:00:00,2024-05-29 19:25:42.857143,2695.4
SL003739,Final-Mile,LTL,HUB-DEL,ST031,2024-05-29 10:00:00,2024-05-30 00:56:34.285714,3137.0
SL003740,Final-Mile,LTL,HUB-BLR,ST062,2024-05-30 10:00:00,2024-05-30 18:13:42.857143,3237.4
SL003741,Final-Mile,LTL,HUB-BOM,ST036,2024-05-30 10:00:00,2024-05-30 20:00:00.000000,2632.6
SL003742,Final-Mile,LTL,HUB-BOM,ST054,2024-05-30 10:00:00,2024-05-31 01:27:25.714286,3001.0
SL003743,Final-Mile,LTL,HUB-BOM,ST055,2024-05-30 10:00:00,2024-05-30 19:54:51.428571,2884.5
SL003744,Final-Mile,LTL,HUB-DEL,ST006,2024-05-30 10:00:00,2024-05-30 14:27:25.714286,2766.0
SL003745,Final-Mile,LTL,HUB-DEL,ST010,2024-05-30 10:00:00,2024-05-30 18:22:17.142857,3006.85
SL003746,Final-Mile,LTL,HUB-DEL,ST017,2024-05-30 10:00:00,2024-05-30 13:44:34.285714,2872.4
SL003747,Final-Mile,LTL,HUB-BLR,ST059,2024-05-31 10:00:00,2024-05-31 23:34:17.142857,2451.55
SL003748,Final-Mile,LTL,HUB-BLR,ST060,2024-05-31 10:00:00,2024-06-01 00:39:25.714286,3045.0
SL003749,Final-Mile,LTL,HUB-BOM,ST035,2024-05-31 10:00:00,2024-05-31 21:53:08.571429,2348.5
SL003750,Final-Mile,LTL,HUB-BOM,ST037,2024-05-31 10:00:00,2024-05-31 19:01:42.857143,2503.6
SL003751,Final-Mile,LTL,HUB-BOM,ST042,2024-05-31 10:00:00,2024-06-01 01:18:51.428571,2967.0
SL003752,Final-Mile,LTL,HUB-BOM,ST048,2024-05-31 10:00:00,2024-05-31 17:41:08.571429,2516.55
SL003753,Final-Mile,LTL,HUB-BOM,ST054,2024-05-31 10:00:00,2024-06-01 00:41:08.571429,3051.95
SL003754,Final-Mile,LTL,HUB-DEL,ST014,2024-05-31 10:00:00,2024-05-31 18:25:42.857143,2694.25
SL003755,Final-Mile,LTL,HUB-DEL,ST023,2024-05-31 10:00:00,2024-05-31 15:53:08.571429,2877.5
SL003756,Final-Mile,LTL,HUB-BLR,ST060,2024-06-01 10:00:00,2024-06-01 13:15:25.714286,2724.4
SL003757,Final-Mile,LTL,HUB-BOM,ST037,2024-06-01 10:00:00,2024-06-01 15:42:51.428571,2906.25
SL003758,Final-Mile,LTL,HUB-DEL,ST002,2024-06-01 10:00:00,2024-06-01 19:56:34.285714,3122.0
SL003759,Final-Mile,LTL,HUB-DEL,ST014,2024-06-01 10:00:00,2024-06-01 22:30:51.428571,2426.25
SL003760,Final-Mile,LTL,HUB-DEL,ST018,2024-06-01 10:00:00,2024-06-01 16:22:17.142857,2707.95
SL003761,Final-Mile,LTL,HUB-DEL,ST019,2024-06-01 10:00:00,2024-06-02 02:06:51.428571,3170.9
SL003762,Final-Mile,LTL,HUB-DEL,ST022,2024-06-01 10:00:00,2024-06-01 22:34:17.142857,2734.4
SL003763,Final-Mile,LTL,HUB-BOM,ST033,2024-06-02 10:00:00,2024-06-02 23:48:00.000000,2543.15
SL003764,Final-Mile,LTL,HUB-BOM,ST038,2024-06-02 10:00:00,2024-06-02 15:41:08.571429,3136.4
SL003765,Final-Mile,LTL,HUB-BOM,ST041,2024-06-02 10:00:00,2024-06-02 20:22:17.142857,2389.4
SL003766,Final-Mile,LTL,HUB-BOM,ST054,2024-06-02 10:00:00,2024-06-02 23:00:00.000000,3209.4
SL003767,Final-Mile,LTL,HUB-DEL,ST006,2024-06-02 10:00:00,2024-06-02 19:15:25.714286,2725.75
SL003768,Final-Mile,LTL,HUB-DEL,ST007,2024-06-02 10:00:00,2024-06-03 00:17:08.571429,3296.6
SL003769,Final-Mile,LTL,HUB-DEL,ST008,2024-06-02 10:00:00,2024-06-02 13:13:42.857143,2380.3
SL003770,Final-Mile,LTL,HUB-DEL,ST016,2024-06-02 10:00:00,2024-06-02 16:48:00.000000,3083.95
SL003771,Final-Mile,LTL,HUB-BLR,ST063,2024-06-03 10:00:00,2024-06-03 16:18:51.428571,2959.35
SL003772,Final-Mile,LTL,HUB-BLR,ST071,2024-06-03 10:00:00,2024-06-03 14:34:17.142857,2474.5
SL003773,Final-Mile,LTL,HUB-BOM,ST033,2024-06-03 10:00:00,2024-06-03 16:06:51.428571,2384.9
SL003774,Final-Mile,LTL,HUB-BOM,ST041,2024-06-03 10:00:00,2024-06-04 00:08:34.285714,2971.0
SL003775,Final-Mile,LTL,HUB-DEL,ST006,2024-06-03 10:00:00,2024-06-03 17:27:25.714286,2519.75
SL003776,Final-Mile,LTL,HUB-DEL,ST012,2024-06-03 10:00:00,2024-06-03 17:00:00.000000,3156.9
SL003777,Final-Mile,LTL,HUB-BOM,ST034,2024-06-04 10:00:00,2024-06-04 20:48:00.000000,3379.9
SL003778,Final-Mile,LTL,HUB-BOM,ST039,2024-06-04 10:00:00,2024-06-04 13:08:34.285714,2493.4
SL003779,Final-Mile,LTL,HUB-BOM,ST046,2024-06-04 10:00:00,2024-06-04 20:58:17.142857,2918.5
SL003780,Final-Mile,LTL,HUB-BOM,ST056,2024-06-04 10:00:00,2024-06-05 00:44:34.285714,3111.0
SL003781,Final-Mile,LTL,HUB-DEL,ST012,2024-06-04 10:00:00,2024-06-04 22:49:42.857143,2865.2
SL003782,Final-Mile,LTL,HUB-DEL,ST016,2024-06-04 10:00:00,2024-06-04 16:48:00.000000,3100.9
SL003783,Final-Mile,LTL,HUB-DEL,ST031,2024-06-04 10:00:00,2024-06-04 19:54:51.428571,3111.75
SL003784,Final-Mile,LTL,HUB-DEL,ST032,2024-06-04 10:00:00,2024-06-04 23:48:00.000000,3068.8
SL003785,Final-Mile,LTL,HUB-BLR,ST059,2024-06-05 10:00:00,2024-06-05 19:00:00.000000,3197.4
SL003786,Final-Mile,LTL,HUB-BLR,ST071,2024-06-05 10:00:00,2024-06-05 18:17:08.571429,2708.5
SL003787,Final-Mile,LTL,HUB-BOM,ST046,2024-06-05 10:00:00,2024-06-05 17:29:08.571429,2715.8
SL003788,Final-Mile,LTL,HUB-BOM,ST054,2024-06-05 10:00:00,2024-06-06 00:08:34.285714,2895.6
SL003789,Final-Mile,LTL,HUB-BOM,ST056,2024-06-05 10:00:00,2024-06-05 18:49:42.857143,2526.7
SL003790,Final-Mile,LTL,HUB-BOM,ST058,2024-06-05 10:00:00,2024-06-05 20:12:00.000000,3240.8
SL003791,Final-Mile,LTL,HUB-DEL,ST011,2024-06-05 10:00:00,2024-06-05 17:24:00.000000,3148.9
SL003792,Final-Mile,LTL,HUB-DEL,ST012,2024-06-05 10:00:00,2024-06-05 17:30:51.428571,2488.2
SL003793,Final-Mile,LTL,HUB-DEL,ST015,2024-06-05 10:00:00,2024-06-05 19:20:34.285714,2988.05
SL003794,Final-Mile,LTL,HUB-DEL,ST027,2024-06-05 10:00:00,2024-06-05 16:51:25.714286,2544.3
SL003795,Final-Mile,LTL,HUB-BOM,ST033,2024-06-06 10:00:00,2024-06-06 16:13:42.857143,3202.0
SL003796,Final-Mile,LTL,HUB-BOM,ST039,2024-06-06 10:00:00,2024-06-06 20:15:25.714286,2533.35
SL003797,Final-Mile,LTL,HUB-BOM,ST046,2024-06-06 10:00:00,2024-06-06 23:12:00.000000,2348.8
SL003798,Final-Mile,LTL,HUB-BOM,ST047,2024-06-06 10:00:00,2024-06-06 23:48:00.000000,2879.7
SL003799,Final-Mile,LTL,HUB-BOM,ST055,2024-06-06 10:00:00,2024-06-07 01:56:34.285714,3121.1
SL003800,Final-Mile,LTL,HUB-DEL,ST002,2024-06-06 10:00:00,2024-06-06 14:05:08.571429,2674.45
SL003801,Final-Mile,LTL,HUB-DEL,ST005,2024-06-06 10:00:00,2024-06-06 18:37:42.857143,2630.0
SL003802,Final-Mile,LTL,HUB-DEL,ST012,2024-06-06 10:00:00,2024-06-06 22:12:00.000000,3275.0
SL003803,Final-Mile,LTL,HUB-DEL,ST013,2024-06-06 10:00:00,2024-06-06 20:32:34.285714,2475.65
SL003804,Final-Mile,LTL,HUB-DEL,ST017,2024-06-06 10:00:00,2024-06-06 21:54:51.428571,2300.4
SL003805,Final-Mile,LTL,HUB-DEL,ST021,2024-06-06 10:00:00,2024-06-06 15:05:08.571429,2596.6
SL003806,Final-Mile,LTL,HUB-DEL,ST022,2024-06-06 10:00:00,2024-06-06 15:03:25.714286,2340.7
SL003807,Final-Mile,LTL,HUB-BOM,ST035,2024-06-07 10:00:00,2024-06-07 23:51:25.714286,2839.6
SL003808,Final-Mile,LTL,HUB-BOM,ST037,2024-06-07 10:00:00,2024-06-07 22:12:00.000000,2941.0
SL003809,Final-Mile,LTL,HUB-BOM,ST041,2024-06-07 10:00:00,2024-06-07 23:12:00.000000,2382.5
SL003810,Final-Mile,LTL,HUB-BOM,ST047,2024-06-07 10:00:00,2024-06-07 17:00:00.000000,2847.5
SL003811,Final-Mile,LTL,HUB-BOM,ST055,2024-06-07 10:00:00,2024-06-08 00:27:25.714286,2700.0
SL003812,Final-Mile,LTL,HUB-BOM,ST058,2024-06-07 10:00:00,2024-06-07 21:24:00.000000,2682.8
SL003813,Final-Mile,LTL,HUB-DEL,ST012,2024-06-07 10:00:00,2024-06-07 13:56:34.285714,2562.15
SL003814,Final-Mile,LTL,HUB-DEL,ST017,2024-06-07 10:00:00,2024-06-07 17:48:00.000000,2820.8
SL003815,Final-Mile,LTL,HUB-DEL,ST029,2024-06-07 10:00:00,2024-06-07 22:00:00.000000,3155.1
SL003816,Final-Mile,LTL,HUB-BOM,ST036,2024-06-08 10:00:00,2024-06-08 16:17:08.571429,3263.0
SL003817,Final-Mile,LTL,HUB-BOM,ST038,2024-06-08 10:00:00,2024-06-08 18:48:00.000000,2514.8
SL003818,Final-Mile,LTL,HUB-BOM,ST039,2024-06-08 10:00:00,2024-06-08 16:17:08.571429,2932.0
SL003819,Final-Mile,LTL,HUB-BOM,ST047,2024-06-08 10:00:00,2024-06-08 12:27:25.714286,2459.0
SL003820,Final-Mile,LTL,HUB-BOM,ST051,2024-06-08 10:00:00,2024-06-08 16:06:51.428571,2326.1
SL003821,Final-Mile,LTL,HUB-DEL,ST002,2024-06-08 10:00:00,2024-06-08 22:15:25.714286,2972.3
SL003822,Final-Mile,LTL,HUB-DEL,ST007,2024-06-08 10:00:00,2024-06-08 15:44:34.285714,2545.75
SL003823,Final-Mile,LTL,HUB-DEL,ST008,2024-06-08 10:00:00,2024-06-08 17:44:34.285714,2532.4
SL003824,Final-Mile,LTL,HUB-DEL,ST024,2024-06-08 10:00:00,2024-06-08 12:49:42.857143,2565.2
SL003825,Final-Mile,LTL,HUB-BLR,ST069,2024-06-09 10:00:00,2024-06-09 16:08:34.285714,3178.3
SL003826,Final-Mile,LTL,HUB-BLR,ST070,2024-06-09 10:00:00,2024-06-09 14:15:25.714286,2357.25
SL003827,Final-Mile,LTL,HUB-BOM,ST038,2024-06-09 10:00:00,2024-06-09 15:27:25.714286,2792.4
SL003828,Final-Mile,LTL,HUB-BOM,ST045,2024-06-09 10:00:00,2024-06-09 16:49:42.857143,2823.5
SL003829,Final-Mile,LTL,HUB-BOM,ST050,2024-06-09 10:00:00,2024-06-09 21:10:17.142857,3184.5
SL003830,Final-Mile,LTL,HUB-DEL,ST016,2024-06-09 10:00:00,2024-06-09 14:53:08.571429,2251.6
SL003831,Final-Mile,LTL,HUB-DEL,ST024,2024-06-09 10:00:00,2024-06-09 19:51:25.714286,2268.35
SL003832,Final-Mile,LTL,HUB-DEL,ST028,2024-06-09 10:00:00,2024-06-09 19:36:00.000000,2799.0
SL003833,Final-Mile,LTL,HUB-BLR,ST063,2024-06-10 10:00:00,2024-06-10 19:12:00.000000,3267.65
SL003834,Final-Mile,LTL,HUB-BLR,ST069,2024-06-10 10:00:00,2024-06-10 20:32:34.285714,2750.4
SL003835,Final-Mile,LTL,HUB-BOM,ST046,2024-06-10 10:00:00,2024-06-10 23:00:00.000000,2289.15
SL003836,Final-Mile,LTL,HUB-DEL,ST010,2024-06-10 10:00:00,2024-06-10 13:56:34.285714,2946.85
SL003837,Final-Mile,LTL,HUB-DEL,ST015,2024-06-10 10:00:00,2024-06-10 23:22:17.142857,2703.6
SL003838,Final-Mile,LTL,HUB-DEL,ST022,2024-06-10 10:00:00,2024-06-10 21:17:08.571429,2970.0
SL003839,Final-Mile,LTL,HUB-DEL,ST024,2024-06-10 10:00:00,2024-06-10 14:25:42.857143,2751.25
SL003840,Final-Mile,LTL,HUB-DEL,ST028,2024-06-10 10:00:00,2024-06-10 16:49:42.857143,2799.2
SL003841,Final-Mile,LTL,HUB-BLR,ST060,2024-06-11 10:00:00,2024-06-11 21:41:08.571429,3131.0
SL003842,Final-Mile,LTL,HUB-BLR,ST064,2024-06-11 10:00:00,2024-06-11 15:13:42.857143,2645.6
