Shipment_Leg_ID,Order_Line_ID,Quantity_Shipped
SL001404,OL02228,11
SL001405,OL00260,7
SL001406,OL02346,12
SL001406,OL02915,11
SL001407,OL00145,10
SL001408,OL00696,7
SL001408,OL02611,5
SL001409,OL02209,1
SL001410,OL00973,19
SL001411,OL01005,7
SL001411,OL01754,17
SL001411,OL01904,9
SL001411,OL01964,5
SL001412,OL02686,9
SL001412,OL04636,6
SL001413,OL00725,17
SL001413,OL01045,17
SL001414,OL04306,2
SL001415,OL02366,8
SL001415,OL03734,10
SL001416,OL04615,17
SL001417,OL01116,3
SL001418,OL01961,2
SL001418,OL02482,2
SL001418,OL03840,5
SL001418,OL04643,6
SL001418,OL05749,2
SL001419,OL01356,3
SL001419,OL02747,2
SL001420,OL00861,7
SL001421,OL00250,3
SL001421,OL02858,6
SL001421,OL05985,3
SL001422,OL02414,7
SL001423,OL01159,1
SL001423,OL02064,4
SL001423,OL04302,3
SL001424,OL00631,6
SL001424,OL01535,6
SL001425,OL04347,3
SL001426,OL00846,7
SL001426,OL01465,7
SL001426,OL04434,7
SL001427,OL01788,4
SL001427,OL05638,7
SL001428,OL03062,2
SL001428,OL03333,5
SL001428,OL04604,6
SL001429,OL05673,3
SL001430,OL02640,6
SL001430,OL04687,9
SL001431,OL00674,5
SL001431,OL02574,4
SL001432,OL00322,10
SL001433,OL00914,3
SL001434,OL02217,6
SL001434,OL02490,7
SL001434,OL03647,7
SL001434,OL04132,8
SL001435,OL05567,8
SL001436,OL02678,4
SL001436,OL02904,4
SL001437,OL04069,6
SL001438,OL02540,13
SL001438,OL04053,5
SL001439,OL03218,3
SL001440,OL04230,2
SL001441,OL05429,3
SL001442,OL03264,3
SL001442,OL05568,2
SL001443,OL02457,2
SL001444,OL01923,6
SL001444,OL04293,5
SL001445,OL00294,3
SL001446,OL04565,2
SL001447,OL05604,1
SL001447,OL05715,2
SL001448,OL01567,5
SL001448,OL05906,2
SL001449,OL04877,3
SL001450,OL01267,8
SL001450,OL05720,4
SL001451,OL05041,4
SL001451,OL05494,3
SL001452,OL03331,2
SL001452,OL05840,2
SL001453,OL02296,3
SL001454,OL04889,1
SL001455,OL00884,11
SL001455,OL01091,9
SL001455,OL03588,5
SL001456,OL00638,9
SL001457,OL01142,3
SL001457,OL02308,3
SL001458,OL01646,2
SL001458,OL04414,3
SL001459,OL00193,4
SL001460,OL00688,9
SL001460,OL05403,8
SL001461,OL00309,4
SL001461,OL02994,5
SL001462,OL05498,4
SL001463,OL00826,3
SL001463,OL03430,4
SL001463,OL05434,4
SL001464,OL00409,7
SL001464,OL03563,2
SL001465,OL02517,5
SL001466,OL01196,3
SL001467,OL02716,3
SL001467,OL02956,3
SL001467,OL02965,2
SL001467,OL04307,3
SL001468,OL00684,3
SL001469,OL02433,3
SL001469,OL03390,1
SL001469,OL03545,6
SL001470,OL00791,4
SL001470,OL01488,2
SL001470,OL03438,1
SL001470,OL04727,3
SL001471,OL04678,7
SL001472,OL01394,1
SL001473,OL00908,4
SL001473,OL04282,6
SL001474,OL00848,2
SL001475,OL03110,8
SL001476,OL04442,1
SL001476,OL05197,2
SL001476,OL05913,3
SL001477,OL03910,5
SL001478,OL05901,6
SL001479,OL01013,14
SL001479,OL02608,4
SL001480,OL00131,5
SL001480,OL00598,7
SL001481,OL01738,1
SL001481,OL05770,7
SL001482,OL03886,3
SL001482,OL04819,2
SL001483,OL00823,6
SL001484,OL01056,11
SL001484,OL02842,3
SL001484,OL03455,10
SL001485,OL02362,2
SL001486,OL02593,4
SL001486,OL03476,3
SL001487,OL03798,10
SL001488,OL02083,3
SL001488,OL04806,2
SL001489,OL03818,9
SL001490,OL02349,3
SL001490,OL04957,4
SL001491,OL01238,3
SL001491,OL02923,4
SL001492,OL01080,8
SL001492,OL04953,3
SL001492,OL05034,6
SL001493,OL02344,5
SL001494,OL02950,3
SL001494,OL05960,2
SL001495,OL01990,5
SL001495,OL02408,2
SL001495,OL03314,6
SL001496,OL01011,5
SL001496,OL01672,4
SL001497,OL00164,3
SL001497,OL03823,1
SL001498,OL04645,3
SL001498,OL05989,5
SL001499,OL04355,6
SL001500,OL05473,7
SL001501,OL01321,6
SL001502,OL03748,1
SL001503,OL05544,2
SL001504,OL05643,9
SL001505,OL02264,4
SL001506,OL00323,4
SL001506,OL01168,10
SL001507,OL02667,1
SL001508,OL04074,3
SL001508,OL05319,5
SL001509,OL02816,13
SL001509,OL05054,13
SL001510,OL01796,1
SL001511,OL00372,5
SL001511,OL00408,3
SL001512,OL00019,4
SL001512,OL04487,4
SL001513,OL00626,3
SL001513,OL05208,6
SL001514,OL02353,4
SL001515,OL04468,11
SL001515,OL05823,5
SL001516,OL04940,3
SL001517,OL03268,2
SL001518,OL01776,4
SL001519,OL00532,4
SL001520,OL00171,4
SL001520,OL01563,2
SL001520,OL01762,3
SL001521,OL00166,6
SL001521,OL01124,5
SL001521,OL01130,13
SL001521,OL02017,13
SL001522,OL00327,3
SL001522,OL01874,3
SL001523,OL00130,3
SL001523,OL03834,5
SL001524,OL02431,2
SL001524,OL03707,4
SL001524,OL05252,5
SL001525,OL03478,12
SL001526,OL03421,10
SL001527,OL01720,4
SL001528,OL03300,1
SL001528,OL05474,4
SL001528,OL05614,4
SL001529,OL03820,2
SL001530,OL01637,2
SL001530,OL04554,3
SL001531,OL05915,8
SL001532,OL00567,4
SL001532,OL03763,2
SL001533,OL04822,3
SL001534,OL01468,15
SL001534,OL03982,8
SL001535,OL01934,10
SL001535,OL02124,5
SL001535,OL03150,6
SL001536,OL05365,5
SL001536,OL05583,10
SL001536,OL05831,4
SL001537,OL02723,5
SL001538,OL00238,7
SL001539,OL02320,1
SL001539,OL05260,3
SL001539,OL05550,1
SL001540,OL03528,8
SL001540,OL05172,9
SL001541,OL02419,4
SL001542,OL05781,5
SL001543,OL03350,1
SL001543,OL03558,2
SL001544,OL01927,4
SL001545,OL05992,7
SL001546,OL04357,4
SL001547,OL05249,3
SL001548,OL04578,2
SL001549,OL05935,4
SL001550,OL03301,3
SL001551,OL01077,7
SL001551,OL02163,2
SL001551,OL02485,7
SL001552,OL00610,7
SL001553,OL02087,7
SL001554,OL04388,3
SL001555,OL04907,5
SL001556,OL02710,5
SL001556,OL05517,4
SL001557,OL02829,2
SL001558,OL03330,3
SL001559,OL05001,13
SL001559,OL05685,12
SL001560,OL05655,2
SL001561,OL00943,5
SL001562,OL02011,14
SL001562,OL02970,4
SL001562,OL04908,4
SL001563,OL00348,3
SL001563,OL03812,4
SL001564,OL05106,1
SL001565,OL01804,2
SL001566,OL04721,6
SL001567,OL00887,5
SL001567,OL01803,12
SL001567,OL03014,7
SL001568,OL02848,6
SL001569,OL02459,8
SL001570,OL01462,12
SL001570,OL02014,6
SL001571,OL01853,3
SL001571,OL05922,1
SL001572,OL03019,1
SL001572,OL04062,3
SL001573,OL01174,4
SL001573,OL02218,4
SL001573,OL04147,7
SL001574,OL03391,3
SL001575,OL01975,6
SL001576,OL00386,17
SL001577,OL00146,5
SL001578,OL02696,1
SL001578,OL03722,3
SL001579,OL03056,3
SL001580,OL04649,6
SL001581,OL03002,5
SL001582,OL00178,5
SL001582,OL02869,7
SL001582,OL05036,4
SL001583,OL00324,3
SL001584,OL02556,5
SL001585,OL01225,4
SL001586,OL05225,5
SL001587,OL00781,6
SL001588,OL02782,2
SL001589,OL00195,6
SL001589,OL02432,3
SL001589,OL03518,3
SL001590,OL00699,7
SL001590,OL04691,5
SL001591,OL04097,3
SL001591,OL05102,10
SL001592,OL01901,4
SL001593,OL00898,2
SL001593,OL02262,3
SL001593,OL02496,2
SL001594,OL05334,7
SL001595,OL02916,5
SL001595,OL05993,3
SL001596,OL03574,6
SL001596,OL04748,2
SL001597,OL04345,4
SL001598,OL03004,7
SL001598,OL03766,4
SL001599,OL01342,2
SL001599,OL01992,4
SL001599,OL03755,10
SL001600,OL00492,2
SL001600,OL00879,3
SL001601,OL00273,2
SL001602,OL00051,2
SL001602,OL02881,3
SL001603,OL00153,8
SL001603,OL03471,3
SL001603,OL05277,2
SL001604,OL00370,11
SL001605,OL05212,3
SL001605,OL05833,2
SL001606,OL02770,8
SL001606,OL03381,10
SL001607,OL00177,4
SL001608,OL00121,4
SL001608,OL00804,4
SL001609,OL00518,5
SL001609,OL00680,2
SL001609,OL01318,6
SL001609,OL02543,1
SL001609,OL03521,2
SL001609,OL05443,2
SL001610,OL00727,9
SL001611,OL00244,4
SL001611,OL01141,3
SL001612,OL00649,6
SL001612,OL01012,15
SL001613,OL00287,1
SL001613,OL02812,4
SL001614,OL01387,5
SL001614,OL03087,2
SL001615,OL01444,6
SL001615,OL04271,1
SL001615,OL05462,3
SL001616,OL01197,2
SL001617,OL02744,7
SL001617,OL05925,6
SL001618,OL03895,2
SL001619,OL01072,6
SL001619,OL04120,6
SL001620,OL00316,2
SL001620,OL00662,5
SL001620,OL02967,1
SL001620,OL05211,6
SL001621,OL00382,3
SL001621,OL03483,6
SL001622,OL00990,10
SL001622,OL02780,16
SL001623,OL01146,4
SL001623,OL04070,6
SL001624,OL02015,6
SL001625,OL01409,6
SL001625,OL04312,1
SL001626,OL03271,3
SL001626,OL05461,1
SL001627,OL00432,3
SL001628,OL02095,4
SL001628,OL03238,1
SL001629,OL00010,2
SL001630,OL03731,7
SL001631,OL02040,4
SL001631,OL02498,6
SL001631,OL03888,9
SL001631,OL04227,4
SL001631,OL04250,5
SL001632,OL00681,10
SL001633,OL02964,2
SL001633,OL03488,3
SL001634,OL00552,4
SL001635,OL05073,6
SL001635,OL05357,6
SL001636,OL05000,5
SL001637,OL00628,6
SL001637,OL01501,2
SL001638,OL03477,11
SL001639,OL01973,4
SL001639,OL05381,2
SL001640,OL02685,2
SL001640,OL04965,4
SL001641,OL04942,11
SL001642,OL00866,5
SL001642,OL02951,5
SL001642,OL04052,4
SL001643,OL00200,2
SL001644,OL01060,2
SL001645,OL05459,5
SL001646,OL00424,8
SL001647,OL03352,2
SL001648,OL02998,2
SL001648,OL05149,6
SL001649,OL01145,3
SL001649,OL01516,6
SL001649,OL02210,7
SL001650,OL00397,3
SL001650,OL00436,6
SL001650,OL00862,9
SL001651,OL03695,11
SL001652,OL02384,4
SL001652,OL03846,2
SL001653,OL03113,2
SL001653,OL04340,3
SL001654,OL00148,3
SL001655,OL05873,6
SL001656,OL01925,7
SL001657,OL01780,4
SL001657,OL02206,4
SL001657,OL03156,8
SL001658,OL02018,4
SL001659,OL00225,3
SL001660,OL00389,2
SL001661,OL00307,13
SL001662,OL00835,6
SL001662,OL05719,8
SL001663,OL02841,4
SL001664,OL00843,4
SL001665,OL04383,11
SL001666,OL00613,7
SL001666,OL01571,6
SL001666,OL02868,4
SL001667,OL00096,5
SL001667,OL05178,2
SL001668,OL01583,11
SL001668,OL04964,4
SL001669,OL01544,4
SL001670,OL01673,9
SL001671,OL02401,8
SL001671,OL02510,7
SL001672,OL00937,1
SL001673,OL03302,6
SL001673,OL04923,3
SL001673,OL05293,3
SL001674,OL02728,4
SL001675,OL00451,6
SL001675,OL05718,7
SL001675,OL05808,8
SL001676,OL01845,2
SL001676,OL04618,2
SL001677,OL00621,5
SL001677,OL03355,2
SL001678,OL00022,3
SL001678,OL01578,10
SL001679,OL04984,5
SL001680,OL05135,3
SL001681,OL00426,3
SL001682,OL02521,5
SL001683,OL05132,6
SL001684,OL02933,1
SL001685,OL01548,2
SL001686,OL04166,6
SL001687,OL02381,2
SL001687,OL05227,4
SL001688,OL02275,2
SL001688,OL03069,3
SL001689,OL04117,3
SL001690,OL01740,2
SL001690,OL03665,6
SL001690,OL03879,4
SL001691,OL03235,10
SL001692,OL04903,5
SL001693,OL01744,12
SL001693,OL04327,6
SL001694,OL00703,7
SL001694,OL00746,2
SL001694,OL02699,8
SL001695,OL03475,4
SL001696,OL01282,9
SL001696,OL04073,5
SL001697,OL00778,4
SL001697,OL03464,6
SL001698,OL04114,5
SL001699,OL00108,6
SL001700,OL00190,5
SL001700,OL04400,3
SL001700,OL05413,2
SL001701,OL04184,3
SL001702,OL02624,4
SL001702,OL03931,12
SL001703,OL02599,2
SL001704,OL00549,4
SL001705,OL05523,2
SL001706,OL00817,8
SL001706,OL02380,5
SL001707,OL02005,4
SL001707,OL04356,14
SL001708,OL05098,4
SL001709,OL00246,2
SL001709,OL01908,3
SL001709,OL04358,3
SL001710,OL05971,5
SL001711,OL02652,7
SL001711,OL04182,3
SL001712,OL02207,4
SL001712,OL04348,8
SL001712,OL04415,3
SL001712,OL04513,11
SL001712,OL05585,5
SL001713,OL02705,3
SL001714,OL05198,4
SL001715,OL01271,8
SL001716,OL01153,12
SL001717,OL00911,3
SL001717,OL01575,21
SL001717,OL01686,4
SL001718,OL02584,9
SL001718,OL05578,12
SL001719,OL04027,8
SL001720,OL04817,13
SL001721,OL01026,13
SL001722,OL02221,10
SL001722,OL05834,9
SL001723,OL01996,3
SL001723,OL05295,8
SL001724,OL03305,2
SL001724,OL05911,11
SL001725,OL01273,12
SL001726,OL00247,10
SL001726,OL02281,24
SL001726,OL05919,3
SL001726,OL05973,13
SL001727,OL03815,4
SL001728,OL02819,5
SL001729,OL01562,7
SL001729,OL02453,6
SL001730,OL00060,3
SL001730,OL02340,4
SL001731,OL03585,9
SL001732,OL03379,2
SL001733,OL00315,13
SL001734,OL00759,4
SL001735,OL00339,5
SL001735,OL02737,2
SL001735,OL05454,1
SL001736,OL02452,3
SL001737,OL01741,12
SL001737,OL05389,4
SL001738,OL01136,4
SL001738,OL03303,6
SL001739,OL00498,3
SL001739,OL00558,5
SL001740,OL01779,3
SL001741,OL00859,13
SL001741,OL05944,12
SL001742,OL02035,5
SL001743,OL02268,3
SL001744,OL01832,15
SL001745,OL02715,7
SL001745,OL04596,6
SL001746,OL03265,4
SL001747,OL03565,5
SL001747,OL05610,7
SL001747,OL05809,4
SL001748,OL04010,5
SL001749,OL02443,6
SL001749,OL02456,15
SL001749,OL05182,9
SL001750,OL00346,3
SL001750,OL02939,5
SL001750,OL04551,8
SL001751,OL04639,2
SL001752,OL04089,4
SL001753,OL02357,10
SL001754,OL00125,3
SL001755,OL05040,3
SL001756,OL03950,6
SL001757,OL01500,3
SL001758,OL01546,17
SL001759,OL01135,2
SL001760,OL03076,4
SL001761,OL03398,6
SL001761,OL04011,2
SL001762,OL00224,6
SL001762,OL01027,3
SL001762,OL04401,4
SL001763,OL04393,10
SL001764,OL02235,6
SL001765,OL00227,18
SL001766,OL00948,9
SL001766,OL01705,3
SL001766,OL04172,4
SL001767,OL00030,5
SL001768,OL05026,8
SL001768,OL05469,8
SL001769,OL04711,8
SL001770,OL00012,4
SL001771,OL00985,4
SL001771,OL04338,6
SL001771,OL05456,3
SL001772,OL03408,3
SL001772,OL04738,3
SL001773,OL05621,5
SL001774,OL03237,6
SL001775,OL02267,3
SL001776,OL03885,3
SL001777,OL00702,8
SL001777,OL03930,6
SL001778,OL04106,7
SL001779,OL01775,6
SL001779,OL03211,8
SL001780,OL00340,5
SL001780,OL01469,8
SL001780,OL03194,4
SL001780,OL04751,8
SL001781,OL03276,3
SL001781,OL03634,2
SL001782,OL04253,6
SL001783,OL00331,18
SL001783,OL03103,3
SL001784,OL01000,2
SL001784,OL04377,5
SL001785,OL01842,12
SL001786,OL02692,3
SL001787,OL00832,12
SL001787,OL01423,7
SL001787,OL04081,6
SL001788,OL03158,6
SL001788,OL03394,5
SL001788,OL04720,10
SL001788,OL05620,8
SL001789,OL03520,12
SL001790,OL00502,4
SL001790,OL02448,6
SL001791,OL03159,7
SL001792,OL03263,2
SL001792,OL05677,2
SL001793,OL01504,2
SL001793,OL02363,1
SL001794,OL01814,5
SL001795,OL02804,6
SL001795,OL02822,16
SL001795,OL05766,2
SL001796,OL05593,2
SL001797,OL01653,3
SL001798,OL01123,6
SL001799,OL00776,15
SL001799,OL01558,7
SL001800,OL04531,3
SL001801,OL03696,2
SL001802,OL05750,5
SL001803,OL03697,7
SL001803,OL04581,4
SL001803,OL05608,3
SL001804,OL01732,3
SL001804,OL02093,6
SL001805,OL04187,6
SL001806,OL01020,7
SL001807,OL05649,5
SL001808,OL05162,3
SL001809,OL02105,3
SL001810,OL00682,5
SL001811,OL02888,4
SL001811,OL03215,20
SL001812,OL01787,5
SL001812,OL02142,3
SL001812,OL05542,4
SL001813,OL04453,1
SL001814,OL04968,3
SL001815,OL00507,6
SL001815,OL02418,16
SL001816,OL04782,6
SL001816,OL05052,4
SL001817,OL00939,1
SL001817,OL02273,7
SL001818,OL01509,4
SL001818,OL05635,14
SL001819,OL00559,4
SL001819,OL00754,6
SL001819,OL04260,6
SL001820,OL02129,4
SL001821,OL05324,5
SL001822,OL01632,2
SL001822,OL02312,2
SL001823,OL01289,7
SL001824,OL01285,10
SL001824,OL03698,5
SL001825,OL01974,6
SL001826,OL01095,1
SL001826,OL04535,2
SL001827,OL03786,6
SL001828,OL04416,5
SL001829,OL00172,3
SL001829,OL02505,5
SL001830,OL01233,4
SL001831,OL01361,13
SL001832,OL00954,7
SL001832,OL01585,5
SL001832,OL05057,16
SL001833,OL03396,15
SL001833,OL04189,15
SL001834,OL05012,3
SL001835,OL02481,1
SL001835,OL03507,3
SL001836,OL00589,3
SL001836,OL02628,6
SL001837,OL00818,16
SL001837,OL04882,3
SL001837,OL04885,8
SL001838,OL03286,7
SL001839,OL00384,2
SL001839,OL03785,1
SL001840,OL01580,6
SL001840,OL03368,4
SL001840,OL04044,8
SL001841,OL05739,3
SL001842,OL04254,7
SL001843,OL02114,15
SL001844,OL01474,20
SL001844,OL01774,4
SL001844,OL02002,6
SL001845,OL05639,3
SL001846,OL02335,1
SL001846,OL04135,1
SL001847,OL02261,7
SL001847,OL03407,4
SL001847,OL04681,9
SL001848,OL03195,8
SL001849,OL05130,2
SL001850,OL01395,1
SL001850,OL02426,5
SL001850,OL03757,4
SL001851,OL00548,3
SL001851,OL02991,4
SL001851,OL03511,3
SL001851,OL03676,4
SL001852,OL00803,7
SL001853,OL02550,12
SL001853,OL05194,2
SL001853,OL05406,6
SL001854,OL04788,7
SL001855,OL03403,3
SL001855,OL05370,7
SL001856,OL01199,2
SL001856,OL02988,3
SL001857,OL00576,5
SL001857,OL02287,6
SL001857,OL04045,14
SL001857,OL04423,9
SL001858,OL00941,2
SL001858,OL01880,2
SL001859,OL05893,3
SL001860,OL04969,9
SL001861,OL03122,9
SL001862,OL00342,18
SL001863,OL03018,5
SL001863,OL03444,10
SL001863,OL04360,6
SL001864,OL03204,4
SL001865,OL01235,4
SL001866,OL00366,8
SL001866,OL00739,6
SL001866,OL01294,16
SL001867,OL00453,3
SL001867,OL05908,7
SL001868,OL05237,4
SL001869,OL01986,10
SL001870,OL00698,3
SL001870,OL04392,1
SL001871,OL01079,6
SL001872,OL01498,14
SL001872,OL05612,8
SL001873,OL00527,2
SL001873,OL02392,6
SL001874,OL01185,1
SL001874,OL05080,3
SL001875,OL02272,7
SL001876,OL01747,8
SL001877,OL03192,4
SL001878,OL03621,2
SL001879,OL00984,4
SL001879,OL01888,4
SL001879,OL02259,3
SL001880,OL00639,4
SL001880,OL01195,6
SL001880,OL03594,5
SL001881,OL02838,11
SL001882,OL00136,3
SL001883,OL00770,5
SL001884,OL01737,4
SL001884,OL02033,6
SL001884,OL03816,8
SL001885,OL00057,11
SL001886,OL02446,2
SL001887,OL03747,3
SL001888,OL01094,14
SL001889,OL05991,5
SL001890,OL04772,1
SL001891,OL02978,9
SL001892,OL01202,6
SL001893,OL00231,3
SL001894,OL02048,5
SL001895,OL03253,6
SL001895,OL03548,5
SL001896,OL03508,1
SL001896,OL05024,2
SL001897,OL03225,9
SL001898,OL01604,1
SL001899,OL03130,6
SL001899,OL04638,3
SL001899,OL05853,4
SL001900,OL04998,7
SL001900,OL05518,2
SL001901,OL03770,1
SL001902,OL00413,13
SL001903,OL00406,5
SL001904,OL03897,4
SL001905,OL02255,4
SL001905,OL03431,6
SL001905,OL03569,3
SL001906,OL00073,7
SL001906,OL00795,2
SL001907,OL01746,4
SL001908,OL02023,2
SL001909,OL00420,1
SL001910,OL05091,6
SL001911,OL01351,6
SL001911,OL02194,4
SL001911,OL03277,14
SL001912,OL00635,9
SL001912,OL02121,7
SL001912,OL02989,7
SL001913,OL01243,5
SL001913,OL04603,1
SL001913,OL04970,6
SL001914,OL02558,5
SL001914,OL04299,6
SL001915,OL01259,8
SL001916,OL00001,11
SL001916,OL00170,14
SL001916,OL01985,11
SL001916,OL02117,5
SL001916,OL02629,12
SL001916,OL04161,7
SL001917,OL02288,1
SL001918,OL03392,9
SL001919,OL00094,6
SL001920,OL03754,5
SL001920,OL04746,2
SL001921,OL02753,3
SL001922,OL02280,3
SL001922,OL05235,5
SL001923,OL00488,2
SL001923,OL01421,1
SL001923,OL02294,5
SL001923,OL02957,2
SL001923,OL04920,7
SL001924,OL01480,4
SL001924,OL04537,7
SL001925,OL02502,4
SL001925,OL04927,2
SL001926,OL00707,3
SL001927,OL01745,4
SL001928,OL05380,11
SL001929,OL04008,3
SL001930,OL01772,4
SL001930,OL03692,7
SL001931,OL01797,14
SL001931,OL03289,7
SL001932,OL00359,17
SL001933,OL03434,3
SL001934,OL00264,4
SL001934,OL02136,5
SL001934,OL05438,1
SL001935,OL02580,4
SL001935,OL04454,7
SL001936,OL04558,6
SL001937,OL01303,2
SL001937,OL02067,3
SL001938,OL04516,5
SL001938,OL04847,9
SL001939,OL00787,11
SL001939,OL01817,9
SL001940,OL00083,8
SL001940,OL01108,12
SL001941,OL03345,6
SL001942,OL02917,7
SL001943,OL01363,17
SL001944,OL00024,7
SL001944,OL00731,3
SL001944,OL04163,6
SL001945,OL02156,8
SL001945,OL03771,8
SL001945,OL05653,6
SL001946,OL01369,3
SL001947,OL05228,4
SL001948,OL01188,6
SL001949,OL01515,8
SL001949,OL04232,15
SL001950,OL03210,2
SL001950,OL04743,1
SL001951,OL05257,3
SL001952,OL01784,7
SL001952,OL04574,5
SL001953,OL00733,4
SL001953,OL05699,7
SL001954,OL01163,5
SL001955,OL03454,6
SL001955,OL03492,8
SL001956,OL00385,2
SL001956,OL04258,3
SL001956,OL05526,3
SL001957,OL05464,15
SL001957,OL05530,2
SL001958,OL03035,11
SL001958,OL04958,3
SL001959,OL00560,9
SL001959,OL04975,7
SL001960,OL01514,8
SL001960,OL05790,6
SL001961,OL01179,6
SL001962,OL01392,2
SL001962,OL02952,3
SL001962,OL04897,1
SL001963,OL04622,3
SL001964,OL01827,4
SL001964,OL01837,9
SL001964,OL05395,7
SL001965,OL00111,3
SL001966,OL02538,3
SL001966,OL03535,1
SL001967,OL00602,4
SL001967,OL01734,3
SL001967,OL05763,13
SL001968,OL03364,6
SL001969,OL01566,11
SL001970,OL01586,2
SL001970,OL02032,6
SL001971,OL03902,1
SL001972,OL01071,4
SL001972,OL03281,10
SL001972,OL05050,16
SL001972,OL05774,12
SL001973,OL03702,3
SL001974,OL03790,6
SL001975,OL03257,5
SL001976,OL02271,2
SL001976,OL04993,3
SL001977,OL00255,3
SL001977,OL01278,11
SL001978,OL00570,4
SL001979,OL00198,4
SL001979,OL02993,6
SL001980,OL00480,5
SL001980,OL05492,2
SL001981,OL02793,5
SL001981,OL02828,5
SL001982,OL00960,2
SL001983,OL00986,2
SL001984,OL04273,7
SL001985,OL00064,2
SL001986,OL01448,12
SL001986,OL04583,2
SL001987,OL00783,6
SL001987,OL04308,5
SL001987,OL04776,8
SL001987,OL05597,5
SL001988,OL01419,4
SL001989,OL04555,4
SL001989,OL04778,9
SL001990,OL00704,3
SL001991,OL03934,1
SL001991,OL04290,3
SL001991,OL05480,2
SL001992,OL01839,4
SL001992,OL02763,4
SL001993,OL00525,12
SL001993,OL00858,7
SL001994,OL00529,9
SL001994,OL01162,5
SL001994,OL03570,14
SL001995,OL02688,2
SL001996,OL00391,3
SL001997,OL01530,4
SL001997,OL05142,19
SL001998,OL02008,7
SL001998,OL03282,6
SL001999,OL04171,5
SL002000,OL01247,15
SL002000,OL03789,7
SL002001,OL00819,1
SL002001,OL05099,3
SL002002,OL00388,2
SL002002,OL00619,1
SL002002,OL01674,3
SL002003,OL01648,11
SL002003,OL04331,3
SL002004,OL02973,8
SL002004,OL04818,4
SL002004,OL05231,11
SL002004,OL05505,6
SL002005,OL00692,1
SL002006,OL00241,3
SL002006,OL02009,5
SL002006,OL02636,4
SL002007,OL00520,5
SL002007,OL01050,11
SL002007,OL03389,2
SL002008,OL00079,5
SL002009,OL04204,1
SL002010,OL00352,4
SL002010,OL01850,4
SL002010,OL02555,9
SL002011,OL00463,5
SL002011,OL01385,4
SL002011,OL05112,4
SL002012,OL00212,4
SL002012,OL02846,13
SL002013,OL00358,6
SL002014,OL04814,3
SL002014,OL05384,5
SL002015,OL02805,4
SL002015,OL05375,3
SL002016,OL02893,5
SL002016,OL05394,9
SL002017,OL01346,2
SL002017,OL02365,5
SL002017,OL05307,3
SL002018,OL00580,5
SL002018,OL03250,6
SL002019,OL01029,1
SL002020,OL02823,6
SL002021,OL01347,6
SL002022,OL01625,8
SL002022,OL05786,7
SL002023,OL01025,2
SL002023,OL01334,6
SL002023,OL02886,7
SL002024,OL03009,2
SL002025,OL00333,19
SL002026,OL00565,3
SL002026,OL02500,6
SL002026,OL05899,4
SL002027,OL01333,4
SL002027,OL03086,3
SL002027,OL03984,6
SL002028,OL03347,1
SL002029,OL01894,3
SL002029,OL03543,2
SL002029,OL05855,2
SL002030,OL00009,6
SL002030,OL04699,4
SL002031,OL02526,4
SL002031,OL03661,4
SL002032,OL05343,13
SL002033,OL01644,3
SL002034,OL01251,2
SL002034,OL04900,1
SL002035,OL00763,9
SL002035,OL01296,3
SL002035,OL01643,7
SL002036,OL00546,9
SL002036,OL01823,2
SL002037,OL01813,11
SL002037,OL04620,4
SL002038,OL02144,6
SL002038,OL03311,3
SL002039,OL00693,5
SL002040,OL03529,2
SL002040,OL05427,3
SL002041,OL05709,5
SL002042,OL00150,4
SL002042,OL01298,10
SL002043,OL04585,2
SL002044,OL00138,3
SL002044,OL04647,1
SL002045,OL03772,10
SL002046,OL02501,4
SL002047,OL00446,6
SL002047,OL01228,5
SL002047,OL02183,4
SL002048,OL03240,4
SL002049,OL00152,6
SL002050,OL05844,15
SL002051,OL04033,12
SL002051,OL05168,12
SL002052,OL00082,4
SL002052,OL03732,5
SL002053,OL03590,1
SL002053,OL05240,5
SL002054,OL05118,7
SL002054,OL05882,6
SL002055,OL00098,2
SL002055,OL02953,2
SL002056,OL02044,6
SL002057,OL05741,6
SL002058,OL03457,12
SL002059,OL01283,3
SL002059,OL05322,3
SL002060,OL04771,3
SL002060,OL05282,1
SL002061,OL02298,5
SL002061,OL02666,2
SL002062,OL03172,4
SL002063,OL01407,4
SL002063,OL05147,6
SL002064,OL00405,2
SL002064,OL04006,2
SL002064,OL04346,9
SL002065,OL03677,5
SL002065,OL04233,7
SL002066,OL04601,2
SL002067,OL04808,10
SL002068,OL00095,14
SL002069,OL00603,6
SL002070,OL03304,3
SL002071,OL04506,2
SL002072,OL00971,13
SL002072,OL05938,5
SL002073,OL03091,1
SL002073,OL03505,2
SL002074,OL04758,4
SL002075,OL02108,8
SL002076,OL01399,4
SL002076,OL02477,10
SL002077,OL00430,4
SL002078,OL00769,4
SL002078,OL00880,2
SL002078,OL02669,2
SL002079,OL05122,8
SL002080,OL01261,6
SL002081,OL03060,2
SL002082,OL00855,1
SL002083,OL02084,4
SL002083,OL03269,8
SL002083,OL05044,7
SL002084,OL03247,3
SL002084,OL03433,7
SL002084,OL04426,7
SL002085,OL03419,4
SL002086,OL02503,6
SL002087,OL04167,8
SL002088,OL01587,4
SL002089,OL00655,4
SL002089,OL02173,6
SL002090,OL03560,7
SL002090,OL03645,3
SL002091,OL01213,6
SL002092,OL00596,3
